Title,Types,Price,Bedrooms,Bathrooms,Areas,Location,Release Date,Url
Suria Mewah Residensi Semenyih |Full Loan | BMV,Apartments,RM 260 000,4 Bedrooms,2 Bathrooms,1000 sq.ft.,Semenyih,"Today, 13:20",https://www.mudah.my/Suria+Mewah+Residensi+Semenyih+Full+Loan+BMV-90420528.htm
"Best Buy | Pangsapuri Seri Melati, Bandar Seri Putra Bangi |Full Loan",Apartments,RM 188 000,3 Bedrooms,2 Bathrooms,786 sq.ft.,Bangi,"Today, 13:20",https://www.mudah.my/Best+Buy+Pangsapuri+Seri+Melati+Bandar+Seri+Putra+Bangi+Full+Loan-89313818.htm
"Vista Alam , Seksyen 14 , Super Below Market Value , 2R2B",Apartments,RM 312 000,2 Bedrooms,2 Bathrooms,759 sq.ft.,Shah Alam,"Today, 13:20",https://www.mudah.my/Vista+Alam+Seksyen+14+Super+Below+Market+Value+2R2B-87952042.htm
(FREEHOLD/RENO/CANTIK😍) RESIDENSI AMAN CONDO KAJANG (FULL LOAN),Apartments,RM 340 000,3 Bedrooms,2 Bathrooms,865 sq.ft.,Kajang,"Today, 13:20",https://www.mudah.my/+FREEHOLD+RENO+CANTIK+RESIDENSI+AMAN+CONDO+KAJANG+FULL+LOAN+-91405652.htm
"LVL 1 WITH LIFT Vista Indah Putra Apartment, Taman Bayu Perdana Klang",Apartments,RM 250 000,3 Bedrooms,2 Bathrooms,850 sq.ft.,Klang,"Today, 13:15",https://www.mudah.my/LVL+1+WITH+LIFT+Vista+Indah+Putra+Apartment+Taman+Bayu+Perdana+Klang-90586785.htm
Pangsapuri Damai (level 8),Apartments,RM 330 000,3 Bedrooms,2 Bathrooms,856 sq.ft.,Subang Bestari,"Today, 13:15",https://www.mudah.my/Pangsapuri+Damai+level+8+-90141348.htm
[investment xiamen university] airbnb & student market !!,Apartments,RM 285 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Dengkil,"Today, 13:10",https://www.mudah.my/+investment+xiamen+university+airbnb+student+market+-86374632.htm
RUMAH MURAH Sri Anggerik 2 Puchong 3R2B 850sqft,Apartments,RM 218 000,3 Bedrooms,2 Bathrooms,850 sq.ft.,Puchong,"Today, 13:10",https://www.mudah.my/RUMAH+MURAH+Sri+Anggerik+2+Puchong+3R2B+850sqft-91799407.htm
"Pangsapuri Seri Ria , Full Loan , Taman Wawasan , Cash Back",Apartments,RM 118 000,3 Bedrooms,2 Bathrooms,650 sq.ft.,Hulu Langat,"Today, 13:10",https://www.mudah.my/Pangsapuri+Seri+Ria+Full+Loan+Taman+Wawasan+Cash+Back-91799404.htm
"CASHBACK FULL LOAN, Menara U2 NonBumi , Seksyen 13 Shah Alam, Near MSU",Apartments,RM 270 000,2 Bedrooms,1 Bathroom,450 sq.ft.,Shah Alam,"Today, 13:10",https://www.mudah.my/CASHBACK+FULL+LOAN+Menara+U2+NonBumi+Seksyen+13+Shah+Alam+Near+MSU-91799400.htm
FULL LOAN 100% Tropika Apartment Bukit Tinggi Near Giant 850sqft,Apartments,RM 229 000,3 Bedrooms,2 Bathrooms,850 sq.ft.,Bandar Bukit Tinggi,"Today, 13:10",https://www.mudah.my/FULL+LOAN+100+Tropika+Apartment+Bukit+Tinggi+Near+Giant+850sqft-91799393.htm
"RENO Tasik Vista Residence Lake Vista Bandar Tun Hussein Onn, Cheras",Apartments,RM 540 000,3 Bedrooms,2 Bathrooms,1050 sq.ft.,Cheras,"Today, 13:10",https://www.mudah.my/RENO+Tasik+Vista+Residence+Lake+Vista+Bandar+Tun+Hussein+Onn+Cheras-91799328.htm
"Pangsapuri Teratai, Bandar Teknologi Kajang",Apartments,RM 150 000,3 Bedrooms,2 Bathrooms,650 sq.ft.,Kajang,"Today, 13:10",https://www.mudah.my/Pangsapuri+Teratai+Bandar+Teknologi+Kajang-70524511.htm
"A COZY unit in Casavila Condominium Sg Chua, Kajang",Apartments,RM 350 000,3 Bedrooms,2 Bathrooms,1300 sq.ft.,Kajang,"Today, 13:08",https://www.mudah.my/A+COZY+unit+in+Casavila+Condominium+Sg+Chua+Kajang-90675009.htm
"Suria Avenue Apartment , Seksyen 16 , Full Loan , Good Condition",Apartments,RM 278 000,3 Bedrooms,2 Bathrooms,895 sq.ft.,Shah Alam,"Today, 13:07",https://www.mudah.my/Suria+Avenue+Apartment+Seksyen+16+Full+Loan+Good+Condition-90561055.htm
(CashBack)(FullLoan) Pangsapuri Seri Jati Setia Alam For Sales,Apartments,RM 270 000,3 Bedrooms,2 Bathrooms,813 sq.ft.,Setia Alam,"Today, 13:05",https://www.mudah.my/+CashBack+FullLoan+Pangsapuri+Seri+Jati+Setia+Alam+For+Sales-91799512.htm
Flora Damansara + Renovated + Full loan + SUPER Beautiful unit,Apartments,RM 215 000,3 Bedrooms,2 Bathrooms,850 sq.ft.,Damansara Perdana,"Today, 13:05",https://www.mudah.my/Flora+Damansara+Renovated+Full+loan+SUPER+Beautiful+unit-85328870.htm
Vista Lavender Gaji 3k Boleh Full loan cash back 50K,Apartments,RM 225 000,3 Bedrooms,2 Bathrooms,852 sq.ft.,Bandar Kinrara,"Today, 13:05",https://www.mudah.my/Vista+Lavender+Gaji+3k+Boleh+Full+loan+cash+back+50K-89607150.htm
Pangsapuri Enggang + Puncak Jalil + 0% Down/P + Full Loan + Cash Back,Apartments,RM 165 000,3 Bedrooms,2 Bathrooms,650 sq.ft.,Puncak Jalil,"Today, 13:05",https://www.mudah.my/Pangsapuri+Enggang+Puncak+Jalil+0+Down+P+Full+Loan+Cash+Back-86886903.htm
"HIGHCASHBACK FULL LOAN, Alam Sanjung, Sek 22, Nr KTM Batu 3",Apartments,RM 360 000,3 Bedrooms,2 Bathrooms,987 sq.ft.,Shah Alam,"Today, 13:05",https://www.mudah.my/HIGHCASHBACK+FULL+LOAN+Alam+Sanjung+Sek+22+Nr+KTM+Batu+3-91799311.htm
Maple Residence Bandar Bestari Klang For Sale,Apartments,RM 397 000,3 Bedrooms,2 Bathrooms,882 sq.ft.,Klang,"Today, 13:05",https://www.mudah.my/Maple+Residence+Bandar+Bestari+Klang+For+Sale-91726405.htm
LakeFront Residence With LakeFront Homes Full Loan with Cash Back,Apartments,RM 386 000,3 Bedrooms,2 Bathrooms,1018 sq.ft.,Cyberjaya,"Today, 13:02",https://www.mudah.my/LakeFront+Residence+With+LakeFront+Homes+Full+Loan+with+Cash+Back-91726564.htm
Desa Mentari 0% Downpayment Full Loan + Cash Back Renovation,Apartments,RM 165 000,3 Bedrooms,2 Bathrooms,650 sq.ft.,Bandar Sunway,"Today, 13:02",https://www.mudah.my/Desa+Mentari+0+Downpayment+Full+Loan+Cash+Back+Renovation-91799465.htm
Cyberjaya Lake Front Residence Condo 100% LOAN Harga Paling Rendah,Apartments,RM 385 500,3 Bedrooms,2 Bathrooms,1033 sq.ft.,Cyberjaya,"Today, 13:00",https://www.mudah.my/Cyberjaya+Lake+Front+Residence+Condo+100+LOAN+Harga+Paling+Rendah-91458585.htm
Tiara Park Homes Condo with Facilities Kajang,Apartments,RM 345 000,3 Bedrooms,2 Bathrooms,934 sq.ft.,Kajang,"Today, 13:00",https://www.mudah.my/Tiara+Park+Homes+Condo+with+Facilities+Kajang-91052825.htm
"[DEPOSIT FLEXIBLE] END LOT Pangsapuri Carlina, Kota Damansara",Apartments,RM 310 000,3 Bedrooms,2 Bathrooms,818 sq.ft.,Kota Damansara,"Today, 13:00",https://www.mudah.my/+DEPOSIT+FLEXIBLE+END+LOT+Pangsapuri+Carlina+Kota+Damansara-91563333.htm
"[ 100% Loan ] [ 1288Sqft ] Ivory Residence, Mutiara Heights, Kajang",Apartments,RM 350 000,3 Bedrooms,2 Bathrooms,1288 sq.ft.,Kajang,"Today, 13:00",https://www.mudah.my/+100+Loan+1288Sqft+Ivory+Residence+Mutiara+Heights+Kajang-90931586.htm
Fully Furnished!! Apartment Mutiara Ville Cyberjaya,Apartments,RM 415 000,3 Bedrooms,2 Bathrooms,975 sq.ft.,Cyberjaya,"Today, 13:00",https://www.mudah.my/Fully+Furnished+Apartment+Mutiara+Ville+Cyberjaya-90223830.htm
Lina low depo condo d putera must buy kelana jaya,Apartments,RM 428 000,3 Bedrooms,2 Bathrooms,1250 sq.ft.,Kelana Jaya,"Today, 13:00",https://www.mudah.my/Lina+low+depo+condo+d+putera+must+buy+kelana+jaya-89688441.htm
[RUMAH MAMPU MILIK] SRI ANGKASA PANGSAPURI Bayu Perdana Klang,Apartments,RM 150 000,3 Bedrooms,2 Bathrooms,650 sq.ft.,Klang,"Today, 13:00",https://www.mudah.my/+RUMAH+MAMPU+MILIK+SRI+ANGKASA+PANGSAPURI+Bayu+Perdana+Klang-89357150.htm
Appartment pju 1A taman kelana idaman near evolve mall,Apartments,RM 250 000,3 Bedrooms,2 Bathrooms,804 sq.ft.,Petaling Jaya,"Today, 13:00",https://www.mudah.my/Appartment+pju+1A+taman+kelana+idaman+near+evolve+mall-89708956.htm
[Pakej Promo 2021] Palmyra Residence Bandar Puteri Bangi,Apartments,RM 350 000,3 Bedrooms,2 Bathrooms,893 sq.ft.,Bangi,"Today, 12:57",https://www.mudah.my/+Pakej+Promo+2021+Palmyra+Residence+Bandar+Puteri+Bangi-90709926.htm
[5 min MRT Stadium ] Freehold CITY HEIGHTS APARTMENT Sg Chua KAJANG,Apartments,RM 180 000,3 Bedrooms,2 Bathrooms,833 sq.ft.,Kajang,"Today, 12:55",https://www.mudah.my/+5+min+MRT+Stadium+Freehold+CITY+HEIGHTS+APARTMENT+Sg+Chua+KAJANG-91724813.htm
"Mahkota Garden Condo, Bandar Mahkota Cheras, Low Density",Apartments,RM 390 000,4 Bedrooms,2 Bathrooms,1164 sq.ft.,Cheras,"Today, 12:55",https://www.mudah.my/Mahkota+Garden+Condo+Bandar+Mahkota+Cheras+Low+Density-91674961.htm
[Cash Back 10K] Apartment Baru Kitchen Cabinet Full Grille SEMENYIH,Apartments,RM 305 000,3 Bedrooms,2 Bathrooms,1033 sq.ft.,Semenyih,"Today, 12:55",https://www.mudah.my/+Cash+Back+10K+Apartment+Baru+Kitchen+Cabinet+Full+Grille+SEMENYIH-91519777.htm
240K!!!! LAST UNIT INVESTMENT 2 UNIT AT 1 PRICE-cyber,Apartments,RM 200 000,2 Bedrooms,2 Bathrooms,500 sq.ft.,Sepang,"Today, 12:50",https://www.mudah.my/240K+LAST+UNIT+INVESTMENT+2+UNIT+AT+1+PRICE+cyber-91511402.htm
"Sri Dahlia Apartment, Taman Sepakat Indah 2, Kajang",Apartments,RM 240 000,3 Bedrooms,2 Bathrooms,947 sq.ft.,Kajang,"Today, 12:50",https://www.mudah.my/Sri+Dahlia+Apartment+Taman+Sepakat+Indah+2+Kajang-90012905.htm
"Simfoni 1 Condo beside Mydin Mall, Anggerik Villa 2【UNTUNG BELI】",Apartments,RM 288 000,3 Bedrooms,2 Bathrooms,1073 sq.ft.,Kajang,"Today, 12:49",https://www.mudah.my/Simfoni+1+Condo+beside+Mydin+Mall+Anggerik+Villa+2+UNTUNG+BELI+-91799218.htm
BELOW MARKET PORT KLANG Good Condition Low Cost Flat Freehold Limited,Apartments,RM 95 000,3 Bedrooms,2 Bathrooms,650 sq.ft.,Port Klang,"Today, 12:48",https://www.mudah.my/BELOW+MARKET+PORT+KLANG+Good+Condition+Low+Cost+Flat+Freehold+Limited-90693599.htm
Full Loan 100% Fully Renovated High Floor Regency Condominium Klang,Apartments,RM 438 000,4 Bedrooms,2 Bathrooms,1583 sq.ft.,Klang,"Today, 12:48",https://www.mudah.my/Full+Loan+100+Fully+Renovated+High+Floor+Regency+Condominium+Klang-89580006.htm
MURAH!!! (Ada LIFT) Apartment Subang Suria Seksyen U5 Shah Alam,Apartments,RM 235 000,3 Bedrooms,2 Bathrooms,778 sq.ft.,Subang Jaya,"Today, 12:48",https://www.mudah.my/MURAH+Ada+LIFT+Apartment+Subang+Suria+Seksyen+U5+Shah+Alam-91799192.htm
Halo Empire city SOHO for sale,Apartments,RM 300 000,1 Bedroom,1 Bathroom,462 sq.ft.,Damansara Perdana,"Today, 12:46",https://www.mudah.my/Halo+Empire+city+SOHO+for+sale-52948971.htm
Ritze perdana service apartment ( below market ),Apartments,RM 215 000,1 Bedroom,1 Bathroom,382 sq.ft.,Damansara Perdana,"Today, 12:46",https://www.mudah.my/Ritze+perdana+service+apartment+below+market+-91799135.htm
Apartment Suria Kota Damansara Cantik dan Murah,Apartments,RM 380 000,3 Bedrooms,2 Bathrooms,805 sq.ft.,Kota Damansara,"Today, 12:45",https://www.mudah.my/Apartment+Suria+Kota+Damansara+Cantik+dan+Murah-91798904.htm
Apartment / Pangsapuri MURAH di Semenyih,Apartments,RM 85 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Semenyih,"Today, 12:45",https://www.mudah.my/Apartment+Pangsapuri+MURAH+di+Semenyih-91798936.htm
"[murah] vista pinggiran putra apartment, seri kembangan",Apartments,RM 285 000,3 Bedrooms,2 Bathrooms,815 sq.ft.,Seri Kembangan,"Today, 12:45",https://www.mudah.my/+murah+vista+pinggiran+putra+apartment+seri+kembangan-91798926.htm
"[Fully Furnished] MOVE IN 2022 [3BED2BATH,DUAL BALCANY] FREEHOLD Condo",Apartments,RM 383 250,3 Bedrooms,2 Bathrooms,1245 sq.ft.,Ampang,"Today, 12:45",https://www.mudah.my/+Fully+Furnished+MOVE+IN+2022+3BED2BATH+DUAL+BALCANY+FREEHOLD+Condo-91783988.htm
DUAL BALCANY/3BED2BATH 1224sqft/FREEHOLD Cheras Condo /CashRebate 19%,Apartments,RM 384 100,3 Bedrooms,2 Bathrooms,1246 sq.ft.,Cheras,"Today, 12:45",https://www.mudah.my/DUAL+BALCANY+3BED2BATH+1224sqft+FREEHOLD+Cheras+Condo+CashRebate+19+-91783911.htm
"Taman Sinaran Apartment , Full Loan , Level 3 , Impian Ehsan",Apartments,RM 135 000,3 Bedrooms,2 Bathrooms,650 sq.ft.,Balakong,"Today, 12:41",https://www.mudah.my/Taman+Sinaran+Apartment+Full+Loan+Level+3+Impian+Ehsan-91799067.htm
booking 2k condominium Ridzuan sunway nego,Apartments,RM 360 000,3 Bedrooms,2 Bathrooms,1190 sq.ft.,Bandar Sunway,"Today, 12:40",https://www.mudah.my/booking+2k+condominium+Ridzuan+sunway+nego-91613337.htm
booking 2k pangsapuri DAMAI Utama ting 2,Apartments,RM 185 000,3 Bedrooms,2 Bathrooms,650 sq.ft.,Bandar Kinrara,"Today, 12:40",https://www.mudah.my/booking+2k+pangsapuri+DAMAI+Utama+ting+2-91392646.htm
"Lake vista, bandar tun hussein onn!!! (block a)",Apartments,RM 580 000,3 Bedrooms,2 Bathrooms,1050 sq.ft.,Cheras,"Today, 12:40",https://www.mudah.my/Lake+vista+bandar+tun+hussein+onn+block+a+-91127391.htm
low depo appartment permata 1 non bumi nego,Apartments,RM 270 000,3 Bedrooms,2 Bathrooms,858 sq.ft.,Puchong,"Today, 12:40",https://www.mudah.my/low+depo+appartment+permata+1+non+bumi+nego-89710744.htm
"[0% DEPOSIT] Flat Desa Mentari Blok 1, Taman Medan, PJ",Apartments,RM 175 000,3 Bedrooms,2 Bathrooms,650 sq.ft.,Petaling Jaya,"Today, 12:40",https://www.mudah.my/+0+DEPOSIT+Flat+Desa+Mentari+Blok+1+Taman+Medan+PJ-91563328.htm
Apartment INANG for Sales,Apartments,RM 145 000,3 Bedrooms,2 Bathrooms,850 sq.ft.,Balakong,"Today, 12:35",https://www.mudah.my/Apartment+INANG+for+Sales-91798979.htm
"[Cashback, Full Loan] Menara U2, Seksyen 13 Shah Alam, Near MSU",Apartments,RM 270 000,2 Bedrooms,1 Bathroom,450 sq.ft.,Shah Alam,"Today, 12:35",https://www.mudah.my/+Cashback+Full+Loan+Menara+U2+Seksyen+13+Shah+Alam+Near+MSU-91127413.htm
"FullLoan LowDP Cashback30k, Alam Prima Apartment,Seksyen 22, Shah Alam",Apartments,RM 315 000,3 Bedrooms,2 Bathrooms,850 sq.ft.,Shah Alam,"Today, 12:35",https://www.mudah.my/FullLoan+LowDP+Cashback30k+Alam+Prima+Apartment+Seksyen+22+Shah+Alam-90889957.htm
"HIGHCASHBACK FULL LOAN, Alam Sanjung Corner Lot, Sek 22, Nr KTM Batu 3",Apartments,RM 360 000,3 Bedrooms,2 Bathrooms,987 sq.ft.,Shah Alam,"Today, 12:35",https://www.mudah.my/HIGHCASHBACK+FULL+LOAN+Alam+Sanjung+Corner+Lot+Sek+22+Nr+KTM+Batu+3-90889869.htm
L6 bandar mahkota cheras sek 2,Apartments,RM 155 000,3 Bedrooms,2 Bathrooms,660 sq.ft.,Cheras,"Today, 12:35",https://www.mudah.my/L6+bandar+mahkota+cheras+sek+2-90252770.htm
"(Facing Playground) CASA DAHLIA Apartment, Salak Tinggi",Apartments,RM 260 000,3 Bedrooms,2 Bathrooms,853 sq.ft.,Salak Tinggi,"Today, 12:34",https://www.mudah.my/+Facing+Playground+CASA+DAHLIA+Apartment+Salak+Tinggi-88328215.htm
Sri Ros Apartment Taman Sepalat Indah Kajang,Apartments,RM 200 000,3 Bedrooms,2 Bathrooms,773 sq.ft.,Kajang,"Today, 12:34",https://www.mudah.my/Sri+Ros+Apartment+Taman+Sepalat+Indah+Kajang-90829140.htm
Residensi Bistaria Ukay Perdana Ampang,Apartments,RM 265 000,3 Bedrooms,2 Bathrooms,877 sq.ft.,Ampang,"Today, 12:30",https://www.mudah.my/Residensi+Bistaria+Ukay+Perdana+Ampang-91798642.htm
"UNIT CANTIK | MURAH | Ken Rimba Condo, Shah Alam",Apartments,RM 480 000,3 Bedrooms,2 Bathrooms,1119 sq.ft.,Shah Alam,"Today, 12:30",https://www.mudah.my/UNIT+CANTIK+MURAH+Ken+Rimba+Condo+Shah+Alam-91798627.htm
"OFFER PKP ! Best deal .Sri Angsana Hilir Condo, Pandan Cheras Ampang",Apartments,RM 290 000,3 Bedrooms,2 Bathrooms,1089 sq.ft.,Ampang,"Today, 12:30",https://www.mudah.my/OFFER+PKP+Best+deal+Sri+Angsana+Hilir+Condo+Pandan+Cheras+Ampang-91798597.htm
"Amansiara Townhouse, Taman Amansiara, Selayang [ RENOVATED ][TERMURAH]",Apartments,RM 330 000,3 Bedrooms,2 Bathrooms,1280 sq.ft.,Selayang,"Today, 12:30",https://www.mudah.my/Amansiara+Townhouse+Taman+Amansiara+Selayang+RENOVATED+TERMURAH+-91798721.htm
RUMAH MURAH Apartment Siantan Puchong 650 sqft 3R2B,Apartments,RM 122 000,3 Bedrooms,2 Bathrooms,650 sq.ft.,Puchong,"Today, 12:30",https://www.mudah.my/RUMAH+MURAH+Apartment+Siantan+Puchong+650+sqft+3R2B-91798700.htm
"Masreca N19eteen Apartment, Cyberjaya, Selangor",Apartments,RM 339 000,3 Bedrooms,2 Bathrooms,850 sq.ft.,Cyberjaya,"Today, 12:30",https://www.mudah.my/Masreca+N19eteen+Apartment+Cyberjaya+Selangor-91798683.htm
FREEHOLD & LOWER FLOOR | Masreca 19 Apartment Cyberjaya,Apartments,RM 309 000,3 Bedrooms,2 Bathrooms,850 sq.ft.,Cyberjaya,"Today, 12:28",https://www.mudah.my/FREEHOLD+LOWER+FLOOR+Masreca+19+Apartment+Cyberjaya-91798866.htm
RENOVATED Apartment SEC4 Bangi Kajang Putrajaya,Apartments,RM 365 000,3 Bedrooms,2 Bathrooms,1290 sq.ft.,Bangi,"Today, 12:27",https://www.mudah.my/RENOVATED+Apartment+SEC4+Bangi+Kajang+Putrajaya-91280081.htm
"BOOKING 1K, FLEXIBLE DEPOSIT | Apartment Damai Utama Kinrara Puchong",Apartments,RM 188 000,3 Bedrooms,2 Bathrooms,650 sq.ft.,Bandar Kinrara,"Today, 12:25",https://www.mudah.my/BOOKING+1K+FLEXIBLE+DEPOSIT+Apartment+Damai+Utama+Kinrara+Puchong-91798813.htm
PENTHOUSE Apartment Baiduri Seksyen 7 Shah Alam Next to UITM & UNISEL,Apartments,RM 310 000,4 Bedrooms,2 Bathrooms,1076 sq.ft.,Shah Alam,"Today, 12:25",https://www.mudah.my/PENTHOUSE+Apartment+Baiduri+Seksyen+7+Shah+Alam+Next+to+UITM+UNISEL-91798796.htm
5th Floor Garden Park Condo Bandar Sungai Long Kajang,Apartments,RM 240 000,3 Bedrooms,2 Bathrooms,883 sq.ft.,Kajang,"Today, 12:25",https://www.mudah.my/5th+Floor+Garden+Park+Condo+Bandar+Sungai+Long+Kajang-91694395.htm
"[NEGO PRICE]Desaminium Lestari Perdana,Seri Kembangan",Apartments,RM 210 000,3 Bedrooms,2 Bathrooms,865 sq.ft.,Seri Kembangan,"Today, 12:25",https://www.mudah.my/+NEGO+PRICE+Desaminium+Lestari+Perdana+Seri+Kembangan-91597492.htm
"Suria Apartment, Taman Suria Tropika, Seri Kembangan",Apartments,RM 300 000,3 Bedrooms,2 Bathrooms,750 sq.ft.,Seri Kembangan,"Today, 12:25",https://www.mudah.my/Suria+Apartment+Taman+Suria+Tropika+Seri+Kembangan-91798573.htm
Apartment Sri Baiduri Ukay Perdana Ampang [Nice and Renovated Unit],Apartments,RM 285 000,3 Bedrooms,2 Bathrooms,900 sq.ft.,Ampang,"Today, 12:25",https://www.mudah.my/Apartment+Sri+Baiduri+Ukay+Perdana+Ampang+Nice+and+Renovated+Unit+-91497224.htm
"Apartment Taman Seri Lembayung , Level 2 , Seksyen 25 , Full Loan",Apartments,RM 177 000,3 Bedrooms,2 Bathrooms,650 sq.ft.,Shah Alam,"Today, 12:23",https://www.mudah.my/Apartment+Taman+Seri+Lembayung+Level+2+Seksyen+25+Full+Loan-91798777.htm
Cheapest Serin Residence Freehold Renovated Cyberjaya,Apartments,RM 520 000,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Cyberjaya,"Today, 12:23",https://www.mudah.my/Cheapest+Serin+Residence+Freehold+Renovated+Cyberjaya-91798776.htm
(CashBack)(FullLoan) Vista Lavender Apartment Kinrara Puchong,Apartments,RM 225 000,3 Bedrooms,2 Bathrooms,1017 sq.ft.,Bandar Kinrara,"Today, 12:20",https://www.mudah.my/+CashBack+FullLoan+Vista+Lavender+Apartment+Kinrara+Puchong-91140830.htm
(CashBack)(100% FullLoan) Seri Intan Apartment Setia Alam,Apartments,RM 270 000,3 Bedrooms,2 Bathrooms,830 sq.ft.,Setia Alam,"Today, 12:20",https://www.mudah.my/+CashBack+100+FullLoan+Seri+Intan+Apartment+Setia+Alam-90693365.htm
[TINGKAT 1| MURAH | NEGO] Pusat Komersial Seksyen 7 Shah Alam,Apartments,RM 250 000,3 Bedrooms,2 Bathrooms,800 sq.ft.,Shah Alam,"Today, 12:20",https://www.mudah.my/+TINGKAT+1+MURAH+NEGO+Pusat+Komersial+Seksyen+7+Shah+Alam-88910666.htm
Pangsapuri Saujana Gombak F. furnished [100%Loan] Pinggiran Batu Caves,Apartments,RM 310 000,3 Bedrooms,2 Bathrooms,915 sq.ft.,Batu Caves,"Today, 12:20",https://www.mudah.my/Pangsapuri+Saujana+Gombak+F+furnished+100+Loan+Pinggiran+Batu+Caves-91485147.htm
"MURAH Nego 1,013 sqft Puncak Seri Kelana Condo, Ara Damansara",Apartments,RM 380 000,3 Bedrooms,2 Bathrooms,1013 sq.ft.,Ara Damansara,"Today, 12:20",https://www.mudah.my/MURAH+Nego+1+013+sqft+Puncak+Seri+Kelana+Condo+Ara+Damansara-91563327.htm
Lina booking 2k shangvilla condo kelana jaya renovated,Apartments,RM 485 000,3 Bedrooms,2 Bathrooms,1152 sq.ft.,Kelana Jaya,"Today, 12:20",https://www.mudah.my/Lina+booking+2k+shangvilla+condo+kelana+jaya+renovated-90333722.htm
"[ RM500+0DP+100% Loan] City Height Apartment, Sungai Chua Kajang MRT",Apartments,RM 175 000,3 Bedrooms,2 Bathrooms,833 sq.ft.,Kajang,"Today, 12:20",https://www.mudah.my/+RM500+0DP+100+Loan+City+Height+Apartment+Sungai+Chua+Kajang+MRT-89605240.htm
Booking 2k appartment casariana puncak jalil ren9vayed,Apartments,RM 330 000,4 Bedrooms,2 Bathrooms,1040 sq.ft.,Puncak Jalil,"Today, 12:20",https://www.mudah.my/Booking+2k+appartment+casariana+puncak+jalil+ren9vayed-89143019.htm
booking 5k kinrara mas condo freehold renovated bukit jalil,Apartments,RM 440 000,3 Bedrooms,2 Bathrooms,1091 sq.ft.,Bandar Kinrara,"Today, 12:20",https://www.mudah.my/booking+5k+kinrara+mas+condo+freehold+renovated+bukit+jalil-91392655.htm
"LOW DEPO Lakeview Apartment, Batu Caves RM 279k NEGO",Apartments,RM 279 000,3 Bedrooms,2 Bathrooms,870 sq.ft.,Batu Caves,"Today, 12:18",https://www.mudah.my/LOW+DEPO+Lakeview+Apartment+Batu+Caves+RM+279k+NEGO-91639296.htm
