Title,Types,Price,Bedrooms,Bathrooms,Areas,Location,Release Date,Url
STARHILL LUXURY RESIDENCE CONDO 900SF 1CP Basic Reno GELUGOR CHEAPEST,Apartments,RM 570 000,3 Bedrooms,2 Bathrooms,900 sq.ft.,Gelugor,"Today, 09:45",https://www.mudah.my/STARHILL+LUXURY+RESIDENCE+CONDO+900SF+1CP+Basic+Reno+GELUGOR+CHEAPEST-91751238.htm
IMPERIAL RESIDENCE 1100SF 2CP FullyRenoFurnish City View BEST BUY UNIT,Apartments,RM 560 000,3 Bedrooms,2 Bathrooms,1100 sq.ft.,Sungai Ara,"Today, 09:45",https://www.mudah.my/IMPERIAL+RESIDENCE+1100SF+2CP+FullyRenoFurnish+City+View+BEST+BUY+UNIT-91751227.htm
IMPERIAL RESIDENCE 1200SF 2CP City View SUNGAI ARA RELAU VARIOUS UNITS,Apartments,RM 530 000,3 Bedrooms,2 Bathrooms,1200 sq.ft.,Sungai Ara,"Today, 09:45",https://www.mudah.my/IMPERIAL+RESIDENCE+1200SF+2CP+City+View+SUNGAI+ARA+RELAU+VARIOUS+UNITS-91751225.htm
IMPERIAL RESIDENCE 1100SF 6CarPark BasicReno SUNGAI ARA RELAU WORTHBUY,Apartments,RM 565 000,3 Bedrooms,2 Bathrooms,1100 sq.ft.,Sungai Ara,"Today, 09:45",https://www.mudah.my/IMPERIAL+RESIDENCE+1100SF+6CarPark+BasicReno+SUNGAI+ARA+RELAU+WORTHBUY-91751223.htm
Seaview COD CITY OF DREAM SUPER CONDO 1185sf F/RENO Tanjong Tokong,Apartments,RM 1 800 000,3 Bedrooms,2 Bathrooms,1185 sq.ft.,Tanjong Tokong,"Today, 09:44",https://www.mudah.my/Seaview+COD+CITY+OF+DREAM+SUPER+CONDO+1185sf+F+RENO+Tanjong+Tokong-91751398.htm
CORNER Solaria Residence 1150SF F/FURNISH Bayan Lepas,Apartments,RM 638 000,3 Bedrooms,2 Bathrooms,1150 sq.ft.,Bayan Lepas,"Today, 09:43",https://www.mudah.my/CORNER+Solaria+Residence+1150SF+F+FURNISH+Bayan+Lepas-91751380.htm
IMPERIAL RESIDENCE 1100SF 2CP Pool View SUNGAI ARA RELAU WORTHBUY,Apartments,RM 530 000,3 Bedrooms,2 Bathrooms,1100 sq.ft.,Sungai Ara,"Today, 09:30",https://www.mudah.my/IMPERIAL+RESIDENCE+1100SF+2CP+Pool+View+SUNGAI+ARA+RELAU+WORTHBUY-91751060.htm
IMPERIAL RESIDENCE 1109SF 4CarPark NEW Unit WORTHBUY RELAU SUNGAI ARA,Apartments,RM 538 000,3 Bedrooms,2 Bathrooms,1109 sq.ft.,Sungai Ara,"Today, 09:30",https://www.mudah.my/IMPERIAL+RESIDENCE+1109SF+4CarPark+NEW+Unit+WORTHBUY+RELAU+SUNGAI+ARA-91751053.htm
Flat jelutong indah,Apartments,RM 240 000,3 Bedrooms,2 Bathrooms,650 sq.ft.,Jelutong,"Today, 09:08",https://www.mudah.my/Flat+jelutong+indah-91750911.htm
For sale: tanjung court,Apartments,RM 330 000,3 Bedrooms,2 Bathrooms,800 sq.ft.,Ayer Itam,"Today, 08:45",https://www.mudah.my/For+sale+tanjung+court-91750618.htm
"Prominence Condo at Bandar Perda [Low Price] 2 Car Park, Bm, Pual Jaya",Apartments,RM 420 000,3 Bedrooms,2 Bathrooms,1174 sq.ft.,Bandar Perda,"Today, 08:26",https://www.mudah.my/Prominence+Condo+at+Bandar+Perda+Low+Price+2+Car+Park+Bm+Pual+Jaya-91750541.htm
Puncak Terubong Highfloor,Apartments,RM 248 000,3 Bedrooms,2 Bathrooms,646 sq.ft.,Ayer Itam,"Today, 05:05",https://www.mudah.my/Puncak+Terubong+Highfloor-91526487.htm
"Desa Penaga Block 61, middle floor at Jelutong, Batu Lanchang for sale",Apartments,RM 370 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Jelutong,"Today, 02:01",https://www.mudah.my/Desa+Penaga+Block+61+middle+floor+at+Jelutong+Batu+Lanchang+for+sale-90698899.htm
ARTE S ARTES 1294SF 2CP FullRenoFurnish GELUGOR USM BUKIT GAMBIER NICE,Apartments,RM 750 000,3 Bedrooms,2 Bathrooms,1294 sq.ft.,Gelugor,"Today, 01:55",https://www.mudah.my/ARTE+S+ARTES+1294SF+2CP+FullRenoFurnish+GELUGOR+USM+BUKIT+GAMBIER+NICE-91389850.htm
ARTE S ARTES 1400SF 2CP Tastefully Reno Furnish HILL VIEW GELUGOR USM,Apartments,RM 730 000,3 Bedrooms,2 Bathrooms,1400 sq.ft.,Gelugor,"Today, 01:55",https://www.mudah.my/ARTE+S+ARTES+1400SF+2CP+Tastefully+Reno+Furnish+HILL+VIEW+GELUGOR+USM-90627573.htm
ARTES ARTE S 1314SF 2CP BasicReno HighFloor 0%DownPayment GELUGOR USM,Apartments,RM 650 000,3 Bedrooms,2 Bathrooms,1314 sq.ft.,Gelugor,"Today, 01:55",https://www.mudah.my/ARTES+ARTE+S+1314SF+2CP+BasicReno+HighFloor+0+DownPayment+GELUGOR+USM-90615518.htm
ARTES ARTE S 1314SF 2CP FullyReno Furnished GELUGOR USM CHEAPEST HERE,Apartments,RM 720 000,3 Bedrooms,2 Bathrooms,1314 sq.ft.,Gelugor,"Today, 01:55",https://www.mudah.my/ARTES+ARTE+S+1314SF+2CP+FullyReno+Furnished+GELUGOR+USM+CHEAPEST+HERE-90615061.htm
THE VIEW Batu Uban Gelugor Nr N Park Low Density Penang,Apartments,RM 830 000,4 Bedrooms,3 Bathrooms,2088 sq.ft.,Gelugor,"Today, 01:49",https://www.mudah.my/THE+VIEW+Batu+Uban+Gelugor+Nr+N+Park+Low+Density+Penang-91749913.htm
"THE VIEW, 3 unit per floor Low density Gelugor nr Batu Uban Penang",Apartments,RM 900 000,4 Bedrooms,3 Bathrooms,2088 sq.ft.,Gelugor,"Today, 01:49",https://www.mudah.my/THE+VIEW+3+unit+per+floor+Low+density+Gelugor+nr+Batu+Uban+Penang-91749912.htm
{Worth Buy} MIRA Residence Tanjung Bungah Tanjong Tokong Penang,Apartments,RM 1 300 000,3 Bedrooms,2 Bathrooms,1352 sq.ft.,Tanjung Bungah,"Today, 01:49",https://www.mudah.my/+Worth+Buy+MIRA+Residence+Tanjung+Bungah+Tanjong+Tokong+Penang-91749911.htm
{High Demand} N-Park at Batu Uban Gelugor Near Queensbay Penang,Apartments,RM 315 000,3 Bedrooms,2 Bathrooms,800 sq.ft.,Batu Uban,"Today, 01:49",https://www.mudah.my/+High+Demand+N+Park+at+Batu+Uban+Gelugor+Near+Queensbay+Penang-91749910.htm
{Nice View}STARHILL Bukit Gambier USM Gelugor Penang,Apartments,RM 570 000,3 Bedrooms,2 Bathrooms,900 sq.ft.,Gelugor,"Today, 01:49",https://www.mudah.my/+Nice+View+STARHILL+Bukit+Gambier+USM+Gelugor+Penang-91749909.htm
Relau Intan Apartment for Sales,Apartments,RM 225 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Bayan Lepas,"Today, 01:30",https://www.mudah.my/Relau+Intan+Apartment+for+Sales-91749816.htm
The Oasis 1040sf Tower A Nice RENO Move In Condition Gelugor,Apartments,RM 540 000,3 Bedrooms,2 Bathrooms,1040 sq.ft.,Gelugor,"Today, 01:25",https://www.mudah.my/The+Oasis+1040sf+Tower+A+Nice+RENO+Move+In+Condition+Gelugor-90546518.htm
[CORNER UNIT] DESA PERMAI INDAH | 970sf | RENOVATED 1 FIX CARPARK DUA,Apartments,RM 405 000,3 Bedrooms,2 Bathrooms,970 sq.ft.,Sungai Dua,"Today, 01:10",https://www.mudah.my/+CORNER+UNIT+DESA+PERMAI+INDAH+970sf+RENOVATED+1+FIX+CARPARK+DUA-91749757.htm
[LAST SEAVIEW UNIT] 1 ONE WORLD | 1260sf | ORIGINAL UNIT Bayan Baru,Apartments,RM 600 000,3 Bedrooms,2 Bathrooms,1260 sq.ft.,Bayan Lepas,"Today, 01:05",https://www.mudah.my/+LAST+SEAVIEW+UNIT+1+ONE+WORLD+1260sf+ORIGINAL+UNIT+Bayan+Baru-91749721.htm
[SEAVIEW & 2 CAPRARKS] MUTIARA HEIGHT | 800sf | FULLY RENO Jelutong,Apartments,RM 349 000,3 Bedrooms,2 Bathrooms,800 sq.ft.,Jelutong,"Today, 01:04",https://www.mudah.my/+SEAVIEW+2+CAPRARKS+MUTIARA+HEIGHT+800sf+FULLY+RENO+Jelutong-91749780.htm
Taman desa relau 2,Apartments,RM 265 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Bayan Lepas,"Today, 00:30",https://www.mudah.my/Taman+desa+relau+2-91749565.htm
Regency Heights Renovated Condo Sungai Ara,Apartments,RM 560 000,3 Bedrooms,2 Bathrooms,1258 sq.ft.,Sungai Ara,"Today, 00:25",https://www.mudah.my/Regency+Heights+Renovated+Condo+Sungai+Ara-91749545.htm
The SHOREFRONT Residence private garden 2235sqft partially furniture,Apartments,RM 2 200 000,3 Bedrooms,3 Bathrooms,2235 sq.ft.,Georgetown,"Today, 00:23",https://www.mudah.my/The+SHOREFRONT+Residence+private+garden+2235sqft+partially+furniture-83944984.htm
Specialist SENIOR negotiator in SHOREFRONT 1410sqft SEA VIEW nice unit,Apartments,RM 2 500 000,3 Bedrooms,4 Bathrooms,1410 sq.ft.,Georgetown,"Today, 00:22",https://www.mudah.my/Specialist+SENIOR+negotiator+in+SHOREFRONT+1410sqft+SEA+VIEW+nice+unit-83771910.htm
The SHOREFRONT residence 2235sqft PRIVATE garden UNIT FURNITURE,Apartments,RM 2 200 000,3 Bedrooms,4 Bathrooms,2235 sq.ft.,Georgetown,"Today, 00:22",https://www.mudah.my/The+SHOREFRONT+residence+2235sqft+PRIVATE+garden+UNIT+FURNITURE-83794250.htm
The shorefront residence 1410sqft NICE SEA VIEW unit RARE in MARKET,Apartments,RM 2 500 000,3 Bedrooms,4 Bathrooms,1410 sq.ft.,Georgetown,"Today, 00:22",https://www.mudah.my/The+shorefront+residence+1410sqft+NICE+SEA+VIEW+unit+RARE+in+MARKET-83863112.htm
The SHOREFRONT Residence Seaview unit fully reno/funiture 2602sqft,Apartments,RM 2 750 000,3 Bedrooms,4 Bathrooms,2602 sq.ft.,Georgetown,"Today, 00:22",https://www.mudah.my/The+SHOREFRONT+Residence+Seaview+unit+fully+reno+funiture+2602sqft-83946243.htm
SKY TERRACE 3109sqft shorefront unesco HERITAGE school VIEW,Apartments,RM 3 600 000,3 Bedrooms,5 Bathrooms,3109 sq.ft.,Georgetown,"Today, 00:22",https://www.mudah.my/SKY+TERRACE+3109sqft+shorefront+unesco+HERITAGE+school+VIEW-83794089.htm
The Shorefront Residence FULLY RENOVATED &FURNISHED top condition unit,Apartments,RM 2 500 000,3 Bedrooms,4 Bathrooms,1732 sq.ft.,Georgetown,"Today, 00:22",https://www.mudah.my/The+Shorefront+Residence+FULLY+RENOVATED+FURNISHED+top+condition+unit-84889414.htm
The Shorefront Residence FULLY FURNITURE top condition unit,Apartments,RM 2 500 000,3 Bedrooms,4 Bathrooms,1732 sq.ft.,Georgetown,"Today, 00:22",https://www.mudah.my/The+Shorefront+Residence+FULLY+FURNITURE+top+condition+unit-85004761.htm
The shorefront residence 2235sqft 3 CAR PARK unit NEAR SEA SIDE unit,Apartments,RM 2 200 000,3 Bedrooms,4 Bathrooms,2235 sq.ft.,Georgetown,"Today, 00:22",https://www.mudah.my/The+shorefront+residence+2235sqft+3+CAR+PARK+unit+NEAR+SEA+SIDE+unit-85004769.htm
The shorefront residence 3033sqft SEA VIEW LIMITED unit RARE IN MARKET,Apartments,RM 3 000 000,3 Bedrooms,5 Bathrooms,3033 sq.ft.,Georgetown,"Today, 00:22",https://www.mudah.my/The+shorefront+residence+3033sqft+SEA+VIEW+LIMITED+unit+RARE+IN+MARKET-84005899.htm
The SHOREFRONT Residence rooftop duplex unit sky terrace nice unit,Apartments,RM 3 600 000,3 Bedrooms,4 Bathrooms,3109 sq.ft.,Georgetown,"Today, 00:22",https://www.mudah.my/The+SHOREFRONT+Residence+rooftop+duplex+unit+sky+terrace+nice+unit-83946613.htm
The Shorefront Residence FULLY RENO & FURNISHED SEA VIEW top condition,Apartments,RM 3 200 000,3 Bedrooms,4 Bathrooms,2602 sq.ft.,Georgetown,"Today, 00:22",https://www.mudah.my/The+Shorefront+Residence+FULLY+RENO+FURNISHED+SEA+VIEW+top+condition-85454717.htm
LAST UNIT left UNIT 1 SUPER SEA view SHOREFRONT 3031sqft,Apartments,RM 3 600 000,3 Bedrooms,4 Bathrooms,3031 sq.ft.,Georgetown,"Today, 00:22",https://www.mudah.my/LAST+UNIT+left+UNIT+1+SUPER+SEA+view+SHOREFRONT+3031sqft-83794246.htm
The shorefront residence 1715sqft SQUARE LAYOUT nig LIVING HALL,Apartments,RM 2 200 000,3 Bedrooms,5 Bathrooms,1715 sq.ft.,Georgetown,"Today, 00:22",https://www.mudah.my/The+shorefront+residence+1715sqft+SQUARE+LAYOUT+nig+LIVING+HALL-84154921.htm
The Peak | 1000sqft | Fully Furnished | Tanjung Tokong,Apartments,RM 530 013,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Tanjong Tokong,"Yesterday, 23:55",https://www.mudah.my/The+Peak+1000sqft+Fully+Furnished+Tanjung+Tokong-91749282.htm
Straits Garden | 612sqft | Fully Furnished | Jelutong,Apartments,RM 520 013,2 Bedrooms,1 Bathroom,612 sq.ft.,Jelutong,"Yesterday, 23:55",https://www.mudah.my/Straits+Garden+612sqft+Fully+Furnished+Jelutong-91749281.htm
Taman Pelangi Indah | 700sqft | Freehold | Jelutong,Apartments,RM 330 013,3 Bedrooms,2 Bathrooms,700 sq.ft.,Jelutong,"Yesterday, 23:55",https://www.mudah.my/Taman+Pelangi+Indah+700sqft+Freehold+Jelutong-91749280.htm
Serina Bay | 900sqft | 2 Car Park | Jelutong,Apartments,RM 363 013,3 Bedrooms,2 Bathrooms,900 sq.ft.,Jelutong,"Yesterday, 23:55",https://www.mudah.my/Serina+Bay+900sqft+2+Car+Park+Jelutong-91749279.htm
Setia Pinnacle | 1515sqft | Hill View | Fully Furnished | Sungai Ara,Apartments,RM 750 013,4 Bedrooms,2 Bathrooms,1515 sq.ft.,Sungai Ara,"Yesterday, 23:55",https://www.mudah.my/Setia+Pinnacle+1515sqft+Hill+View+Fully+Furnished+Sungai+Ara-91749287.htm
One sky | 1425sqft | Freehold | Front Back Car park | Bayan Baru,Apartments,RM 560 013,3 Bedrooms,2 Bathrooms,1425 sq.ft.,Bayan Baru,"Yesterday, 23:55",https://www.mudah.my/One+sky+1425sqft+Freehold+Front+Back+Car+park+Bayan+Baru-91749286.htm
The Spring | 925sqft | Sea View | Middle Floor | Jelutong,Apartments,RM 525 013,3 Bedrooms,2 Bathrooms,925 sq.ft.,Jelutong,"Yesterday, 23:55",https://www.mudah.my/The+Spring+925sqft+Sea+View+Middle+Floor+Jelutong-91749284.htm
Damai Vista | 700sqft | Fully Furnished | Jelutong,Apartments,RM 430 013,3 Bedrooms,2 Bathrooms,700 sq.ft.,Jelutong,"Yesterday, 23:55",https://www.mudah.my/Damai+Vista+700sqft+Fully+Furnished+Jelutong-91749283.htm
Idaman Seroja | 650sqft | Fully Furnished | Sungai Ara,Apartments,RM 230 013,3 Bedrooms,1 Bathroom,650 sq.ft.,Sungai Ara,"Yesterday, 23:55",https://www.mudah.my/Idaman+Seroja+650sqft+Fully+Furnished+Sungai+Ara-91749278.htm
"[ WORTH BUY ] Setia Pinnacle 1095 Sf, High Floor, Facing Hill, Cozy",Apartments,RM 490 000,3 Bedrooms,2 Bathrooms,1095 sq.ft.,Sungai Ara,"Yesterday, 23:45",https://www.mudah.my/+WORTH+BUY+Setia+Pinnacle+1095+Sf+High+Floor+Facing+Hill+Cozy-90145858.htm
"[ WORTH BUY ] Grandview Grand View Sea View, Fully Renovate, 2 Carpark",Apartments,RM 558 000,3 Bedrooms,2 Bathrooms,1100 sq.ft.,Tanjong Tokong,"Yesterday, 23:30",https://www.mudah.my/+WORTH+BUY+Grandview+Grand+View+Sea+View+Fully+Renovate+2+Carpark-91749089.htm
"[ WORTH BUY ] Sandiland 1338 Sf, Basic Reno, City View, Middle Floor",Apartments,RM 720 000,3 Bedrooms,2 Bathrooms,1338 sq.ft.,Georgetown,"Yesterday, 23:10",https://www.mudah.my/+WORTH+BUY+Sandiland+1338+Sf+Basic+Reno+City+View+Middle+Floor-91748835.htm
"[ WORTH BUY ] KPM Kayangan Puri Mutiara 1 Fix Carpark with Lift, Worth",Apartments,RM 370 000,3 Bedrooms,2 Bathrooms,850 sq.ft.,Tanjong Tokong,"Yesterday, 23:04",https://www.mudah.my/+WORTH+BUY+KPM+Kayangan+Puri+Mutiara+1+Fix+Carpark+with+Lift+Worth-91748897.htm
City Of Dreams Seaview Fully Reno And Furnish Cheapest In Market,Apartments,RM 1 390 000,3 Bedrooms,2 Bathrooms,1141 sq.ft.,Tanjong Tokong,"Yesterday, 23:00",https://www.mudah.my/City+Of+Dreams+Seaview+Fully+Reno+And+Furnish+Cheapest+In+Market-90387166.htm
Treasure Ville WORTHBUY Cheapest In Market Well Maintain Farlim,Apartments,RM 270 000,3 Bedrooms,2 Bathrooms,900 sq.ft.,Ayer Itam,"Yesterday, 22:55",https://www.mudah.my/Treasure+Ville+WORTHBUY+Cheapest+In+Market+Well+Maintain+Farlim-91748722.htm
"[ WORTH BUY ] Platinum 3 Basic Renovated & Full Furnish, Low Floor",Apartments,RM 480 000,3 Bedrooms,2 Bathrooms,1230 sq.ft.,Teluk Kumbar,"Yesterday, 22:47",https://www.mudah.my/+WORTH+BUY+Platinum+3+Basic+Renovated+Full+Furnish+Low+Floor-90145850.htm
Terraces Condo 950sf Bukit Jambul near INTI Gelugor NO AGENT FEE,Apartments,RM 459 000,3 Bedrooms,2 Bathrooms,950 sq.ft.,Bukit Jambul,"Yesterday, 22:35",https://www.mudah.my/Terraces+Condo+950sf+Bukit+Jambul+near+INTI+Gelugor+NO+AGENT+FEE-91748512.htm
Sunny Ville WORTHBUY Middle Floor Seaview Cheapest In Market,Apartments,RM 340 000,2 Bedrooms,2 Bathrooms,900 sq.ft.,Batu Uban,"Yesterday, 22:25",https://www.mudah.my/Sunny+Ville+WORTHBUY+Middle+Floor+Seaview+Cheapest+In+Market-91523611.htm
Grand View | 1200sqft | LeaseHold | Sea View | F/Furnished,Apartments,RM 560 000,3 Bedrooms,2 Bathrooms,1200 sq.ft.,Tanjong Tokong,"Yesterday, 22:25",https://www.mudah.my/Grand+View+1200sqft+LeaseHold+Sea+View+F+Furnished-91748412.htm
"[ BEST OFFER ] SenzVille Condo , Original End Lot , Senzo Residence",Apartments,RM 588 000,3 Bedrooms,2 Bathrooms,1140 sq.ft.,Sungai Ara,"Yesterday, 22:20",https://www.mudah.my/+BEST+OFFER+SenzVille+Condo+Original+End+Lot+Senzo+Residence-91513531.htm
Tropicana bay residence pwc2-Room studio 615Sqft Renovated Furnish,Apartments,RM 460 000,2 Bedrooms,1 Bathroom,615 sq.ft.,Bayan Lepas,"Yesterday, 22:20",https://www.mudah.my/Tropicana+bay+residence+pwc2+Room+studio+615Sqft+Renovated+Furnish-91333316.htm
[ MOVE IN CONDITION ] Krystal Villa | Behind Krystal Point | Queensbay,Apartments,RM 380 000,3 Bedrooms,2 Bathrooms,850 sq.ft.,Bayan Lepas,"Yesterday, 22:10",https://www.mudah.my/+MOVE+IN+CONDITION+Krystal+Villa+Behind+Krystal+Point+Queensbay-91622409.htm
Tropicana Bay Residence WORTHBUY 1320Sft 2 Car Park Cheapest In Market,Apartments,RM 700 000,3 Bedrooms,2 Bathrooms,1320 sq.ft.,Bayan Lepas,"Yesterday, 22:10",https://www.mudah.my/Tropicana+Bay+Residence+WORTHBUY+1320Sft+2+Car+Park+Cheapest+In+Market-90511932.htm
RM350 Master Bedroom for rent (Taman Segar Indah),Apartments,RM 120 000,1 Bedroom,2 Bathrooms,650 sq.ft.,Raja Uda,"Yesterday, 21:51",https://www.mudah.my/RM350+Master+Bedroom+for+rent+Taman+Segar+Indah+-91748204.htm
"Fully Furnished+Renovated,Apartment Halaman Kenanga,Sungai Dua,Penang",Apartments,RM 245 000,3 Bedrooms,2 Bathrooms,680 sq.ft.,Sungai Dua,"Yesterday, 21:50",https://www.mudah.my/Fully+Furnished+Renovated+Apartment+Halaman+Kenanga+Sungai+Dua+Penang-91748192.htm
Investment Hotel Suites | High ROI | Butterworth | No Agent Fee,Apartments,RM 134 000,1 Bedroom,1 Bathroom,220 sq.ft.,Butterworth,"Yesterday, 21:50",https://www.mudah.my/Investment+Hotel+Suites+High+ROI+Butterworth+No+Agent+Fee-91748184.htm
Eco Terraces 1095sf | NO AGENT FEE Paya Terubong Ayer Itam All Season,Apartments,RM 610 000,3 Bedrooms,2 Bathrooms,1095 sq.ft.,Paya Terubong,"Yesterday, 21:50",https://www.mudah.my/Eco+Terraces+1095sf+NO+AGENT+FEE+Paya+Terubong+Ayer+Itam+All+Season-91748183.htm
Eco Terraces 1366sf | NO AGENT FEE Paya Terubong Ayer Itam All Season,Apartments,RM 709 000,3 Bedrooms,2 Bathrooms,1095 sq.ft.,Paya Terubong,"Yesterday, 21:50",https://www.mudah.my/Eco+Terraces+1366sf+NO+AGENT+FEE+Paya+Terubong+Ayer+Itam+All+Season-91748180.htm
Eco Terraces | Paya Terubong Ayer Itam  | No Agent Fee,Apartments,RM 844 000,3 Bedrooms,2 Bathrooms,1520 sq.ft.,Paya Terubong,"Yesterday, 21:50",https://www.mudah.my/Eco+Terraces+Paya+Terubong+Ayer+Itam+No+Agent+Fee-91748177.htm
Glisten Hill | Juru Bukit Minyak near ICON CITY | NO AGENT FEE,Apartments,RM 375 000,3 Bedrooms,2 Bathrooms,1312 sq.ft.,Juru,"Yesterday, 21:48",https://www.mudah.my/Glisten+Hill+Juru+Bukit+Minyak+near+ICON+CITY+NO+AGENT+FEE-91748157.htm
MARC Residences 1120sf Bukit Mertajam Song Ban Kheng NO AGENT FEE,Apartments,RM 588 000,3 Bedrooms,2 Bathrooms,1120 sq.ft.,Bukit Mertajam,"Yesterday, 21:48",https://www.mudah.my/MARC+Residences+1120sf+Bukit+Mertajam+Song+Ban+Kheng+NO+AGENT+FEE-91748152.htm
"Greenlane Heights For Sales, Block C",Apartments,RM 298 000,3 Bedrooms,2 Bathrooms,650 sq.ft.,Greenlane,"Yesterday, 21:45",https://www.mudah.my/Greenlane+Heights+For+Sales+Block+C-91223086.htm
"Orange Regency Condominium, Jalan Ong Yi how, Raja Uda, BW For Sale",Apartments,RM 550 000,4 Bedrooms,2 Bathrooms,1580 sq.ft.,Raja Uda,"Yesterday, 21:34",https://www.mudah.my/Orange+Regency+Condominium+Jalan+Ong+Yi+how+Raja+Uda+BW+For+Sale-89810958.htm
Setia sky vista fully renovation,Apartments,RM 900 000,3 Bedrooms,3 Bathrooms,1424 sq.ft.,Relau,"Yesterday, 21:34",https://www.mudah.my/Setia+sky+vista+fully+renovation-91748028.htm
Queens Waterfront Residence 2 Seafront Project Queensbay LAST UNIT,Apartments,RM 798 000,3 Bedrooms,2 Bathrooms,950 sq.ft.,Bayan Lepas,"Yesterday, 21:28",https://www.mudah.my/Queens+Waterfront+Residence+2+Seafront+Project+Queensbay+LAST+UNIT-91747994.htm
The Light Collection I,Apartments,RM 4 000 000,4 Bedrooms,6 Bathrooms,12518 sq.ft.,Jelutong,"Yesterday, 21:15",https://www.mudah.my/The+Light+Collection+I-91672135.htm
For Sale Block C Taman Teluk Air Tawar Indah,Apartments,RM 70 000,3 Bedrooms,1 Bathroom,540 sq.ft.,Air Tawar,"Yesterday, 21:03",https://www.mudah.my/For+Sale+Block+C+Taman+Teluk+Air+Tawar+Indah-91747720.htm
"2-XX, Lorong Tambun Indah 11, Taman Tambun Indah,Simpang Ampat",Apartments,RM 55 000,2 Bedrooms,1 Bathroom,570 sq.ft.,Simpang Ampat,"Yesterday, 20:50",https://www.mudah.my/2+XX+Lorong+Tambun+Indah+11+Taman+Tambun+Indah+Simpang+Ampat-90407705.htm
"Tree Sparina 1,300sf pool view , high floor only 595k",Apartments,RM 595 000,3 Bedrooms,3 Bathrooms,1300 sq.ft.,Bayan Lepas,"Yesterday, 20:46",https://www.mudah.my/Tree+Sparina+1+300sf+pool+view+high+floor+only+595k-91747515.htm
Taman Seri/Sri Hijau WORTHBUY Renovated with Kitchen cabinet FOR SALE,Apartments,RM 350 000,3 Bedrooms,2 Bathrooms,750 sq.ft.,Jelutong,"Yesterday, 20:44",https://www.mudah.my/Taman+Seri+Sri+Hijau+WORTHBUY+Renovated+with+Kitchen+cabinet+FOR+SALE-90589542.htm
Permai jaya at Tanjung Bunga,Apartments,RM 299 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Tanjung Bungah,"Yesterday, 19:55",https://www.mudah.my/Permai+jaya+at+Tanjung+Bunga-91746719.htm
N park condo at batu uban reno block d nice unit,Apartments,RM 320 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Gelugor,"Yesterday, 19:50",https://www.mudah.my/N+park+condo+at+batu+uban+reno+block+d+nice+unit-91746695.htm
N park condo at batu uban Gelugor best deal,Apartments,RM 300 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Gelugor,"Yesterday, 19:50",https://www.mudah.my/N+park+condo+at+batu+uban+Gelugor+best+deal-91746690.htm
