Title,Types,Price,Bedrooms,Bathrooms,Areas,Location,Release Date,Url
"2sty Terrace, PEARL INDAH , SS6 , Near Pearl Residence",Houses,RM 450 000,4 Bedrooms,3 Bathrooms,1400 sq.ft.,Simpang Ampat,"Nov 5, 22:50",https://www.mudah.my/2sty+Terrace+PEARL+INDAH+SS6+Near+Pearl+Residence-88956037.htm
"Pearl Villas , Corner 2sty , Near Raintree , Pearl Residence",Houses,RM 540 000,4 Bedrooms,3 Bathrooms,2110 sq.ft.,Simpang Ampat,"Nov 5, 22:50",https://www.mudah.my/Pearl+Villas+Corner+2sty+Near+Raintree+Pearl+Residence-86816384.htm
2 Permai Triple Storey House Full Renovated Tanjung Bungah,Houses,RM 1 600 000,5 Bedrooms,5 Bathrooms,3400 sq.ft.,Tanjung Bungah,"Nov 5, 22:50",https://www.mudah.my/2+Permai+Triple+Storey+House+Full+Renovated+Tanjung+Bungah-93024452.htm
(Hot Area) Raja Uda 2 storey Semi-D - FOR SALE,Houses,RM 998 000,6 Bedrooms,3 Bathrooms,2400 sq.ft.,Butterworth,"Nov 5, 22:30",https://www.mudah.my/+Hot+Area+Raja+Uda+2+storey+Semi+D+FOR+SALE-93024374.htm
2 Storey Semi Detached 3595sf Batu Uban,Houses,RM 1 520 000,4 Bedrooms,3 Bathrooms,3595 sq.ft.,Batu Uban,"Nov 5, 22:30",https://www.mudah.my/2+Storey+Semi+Detached+3595sf+Batu+Uban-93024233.htm
Setia pearl Island- Sg Ara,Houses,RM 1 100 000,5 Bedrooms,4 Bathrooms,2400 sq.ft.,Sungai Ara,"Nov 5, 22:26",https://www.mudah.my/Setia+pearl+Island+Sg+Ara-93024334.htm
SOLOK BESI Double Storey Semi Detached 4157sf Island Glades Greenlane,Houses,RM 2 400 028,5 Bedrooms,3 Bathrooms,4157 sq.ft.,Greenlane,"Nov 5, 22:21",https://www.mudah.my/SOLOK+BESI+Double+Storey+Semi+Detached+4157sf+Island+Glades+Greenlane-93024269.htm
Villa Raintree Park | Bandar Tasek Mutiara | Simpang Ampat | Gated,Houses,RM 500 000,4 Bedrooms,3 Bathrooms,1300 sq.ft.,Simpang Ampat,"Nov 5, 22:10",https://www.mudah.my/Villa+Raintree+Park+Bandar+Tasek+Mutiara+Simpang+Ampat+Gated-93024002.htm
2 Sty Terrace Greenlane Landed 20' x 130' Lebuhraya Besi Island Park,Houses,RM 1 650 000,4 Bedrooms,2 Bathrooms,2600 sq.ft.,Greenlane,"Nov 5, 22:09",https://www.mudah.my/2+Sty+Terrace+Greenlane+Landed+20+x+130+Lebuhraya+Besi+Island+Park-91814952.htm
Simpang Ampat Double Storey Terrace Semi D linked,Houses,RM 620 000,4 Bedrooms,3 Bathrooms,2190 sq.ft.,Simpang Ampat,"Nov 5, 21:55",https://www.mudah.my/Simpang+Ampat+Double+Storey+Terrace+Semi+D+linked-93023770.htm
Taman Belibis Taman tangling basic full loan Simpang Ampat 20x55 sft,Houses,RM 260 000,3 Bedrooms,2 Bathrooms,1100 sq.ft.,Simpang Ampat,"Nov 5, 21:50",https://www.mudah.my/Taman+Belibis+Taman+tangling+basic+full+loan+Simpang+Ampat+20x55+sft-92938319.htm
VILARIS COURTYARD HOMES Batu Uban With Penang Bridge View Queensbay,Houses,RM 1 780 000,5 Bedrooms,6 Bathrooms,3940 sq.ft.,Batu Uban,"Nov 5, 21:47",https://www.mudah.my/VILARIS+COURTYARD+HOMES+Batu+Uban+With+Penang+Bridge+View+Queensbay-91702930.htm
Jasa Intan | Jesselton Hill | 2 Storey Superlink | Alma Bukit Mertajam,Houses,RM 650 000,4 Bedrooms,3 Bathrooms,1650 sq.ft.,Alma,"Nov 5, 21:45",https://www.mudah.my/Jasa+Intan+Jesselton+Hill+2+Storey+Superlink+Alma+Bukit+Mertajam-93023684.htm
"Semi-d double storey taman vila indah , bukit tengah penang",Houses,RM 1 080 000,5 Bedrooms,5 Bathrooms,2835 sq.ft.,Butterworth,"Nov 5, 21:45",https://www.mudah.my/Semi+d+double+storey+taman+vila+indah+bukit+tengah+penang-92055008.htm
Taman Tambun Indah 2 storey full loan Tambun Simpang Ampat,Houses,RM 420 000,4 Bedrooms,3 Bathrooms,1300 sq.ft.,Simpang Ampat,"Nov 5, 21:35",https://www.mudah.my/Taman+Tambun+Indah+2+storey+full+loan+Tambun+Simpang+Ampat-93023560.htm
Gated Juru Height Taman Bukit Juru nice reno auto city bukit minyak,Houses,RM 568 000,4 Bedrooms,3 Bathrooms,1400 sq.ft.,Juru,"Nov 5, 21:35",https://www.mudah.my/Gated+Juru+Height+Taman+Bukit+Juru+nice+reno+auto+city+bukit+minyak-93023555.htm
Bukit Tengah Cozy renovated 2 storey Semi-D,Houses,RM 1 380 000,5 Bedrooms,5 Bathrooms,3875 sq.ft.,Bukit Tengah,"Nov 5, 21:30",https://www.mudah.my/Bukit+Tengah+Cozy+renovated+2+storey+Semi+D-93023664.htm
Taman Bukit Juru Gated Juru Height auto city bukit minyak,Houses,RM 900 000,5 Bedrooms,4 Bathrooms,4440 sq.ft.,Juru,"Nov 5, 21:30",https://www.mudah.my/Taman+Bukit+Juru+Gated+Juru+Height+auto+city+bukit+minyak-93023527.htm
3 Storey Semi Detached | Taman Segar | Butterworth,Houses,RM 1 270 000,5 Bedrooms,6 Bathrooms,3253 sq.ft.,Butterworth,"Nov 5, 21:25",https://www.mudah.my/3+Storey+Semi+Detached+Taman+Segar+Butterworth-93023499.htm
Two story semi-D Santuari Garden Gated full loan jusco alma Bm,Houses,RM 780 000,4 Bedrooms,3 Bathrooms,2706 sq.ft.,Alma,"Nov 5, 21:25",https://www.mudah.my/Two+story+semi+D+Santuari+Garden+Gated+full+loan+jusco+alma+Bm-93023495.htm
2.5 storey bungalow | Taman Gemilang Jaya | Song Ban Kheng,Houses,RM 1 400 000,6 Bedrooms,6 Bathrooms,5400 sq.ft.,Bukit Mertajam,"Nov 5, 21:14",https://www.mudah.my/2+5+storey+bungalow+Taman+Gemilang+Jaya+Song+Ban+Kheng-89885549.htm
Bkt Mertajam 1 Storey Terrace Renovated Taman Sri Rambai Lorong Binjai,Houses,RM 335 000,3 Bedrooms,2 Bathrooms,1500 sq.ft.,Bukit Mertajam,"Nov 5, 21:10",https://www.mudah.my/Bkt+Mertajam+1+Storey+Terrace+Renovated+Taman+Sri+Rambai+Lorong+Binjai-92547520.htm
"2 Storey Terrace Corner Lot,Taman Seri Akasia,14400,Kubang Semang",Houses,RM 550 000,4 Bedrooms,3 Bathrooms,2885 sq.ft.,Kubang Semang,"Nov 5, 21:09",https://www.mudah.my/2+Storey+Terrace+Corner+Lot+Taman+Seri+Akasia+14400+Kubang+Semang-93023465.htm
Residensi Bukit Kecil | 3 storey terrace | Song Ban Kheng,Houses,RM 650 000,5 Bedrooms,4 Bathrooms,2700 sq.ft.,Bukit Mertajam,"Nov 5, 21:05",https://www.mudah.my/Residensi+Bukit+Kecil+3+storey+terrace+Song+Ban+Kheng-93023426.htm
Taman Carissa Villa | 3 storey terrace | Bagan Lalang,Houses,RM 858 000,4 Bedrooms,4 Bathrooms,1220 sq.ft.,Butterworth,"Nov 5, 21:05",https://www.mudah.my/Taman+Carissa+Villa+3+storey+terrace+Bagan+Lalang-93023425.htm
Renovated | Taman Bayu Mutiara | 2 storey terrace Endlot,Houses,RM 780 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Bukit Mertajam,"Nov 5, 21:05",https://www.mudah.my/Renovated+Taman+Bayu+Mutiara+2+storey+terrace+Endlot-93023424.htm
Spectrum Garden | 2.5 Storey | Kota Permai | Song Ban Kheng,Houses,RM 699 000,5 Bedrooms,4 Bathrooms,1500 sq.ft.,Bukit Mertajam,"Nov 5, 21:05",https://www.mudah.my/Spectrum+Garden+2+5+Storey+Kota+Permai+Song+Ban+Kheng-93023423.htm
Taman Selayang Oren | 3 Storey Semi Detached Corner | Sungai Puyu,Houses,RM 1 300 000,5 Bedrooms,4 Bathrooms,2713 sq.ft.,Butterworth,"Nov 5, 21:05",https://www.mudah.my/Taman+Selayang+Oren+3+Storey+Semi+Detached+Corner+Sungai+Puyu-93023422.htm
Taman Janggus Jaya 2 Storey Semi Detached Corner,Houses,RM 900 000,4 Bedrooms,3 Bathrooms,3600 sq.ft.,Permatang Pauh,"Nov 5, 21:05",https://www.mudah.my/Taman+Janggus+Jaya+2+Storey+Semi+Detached+Corner-93023421.htm
Bungalow Corner | Taman Perkasa Jaya | Bagan Ajam Near Khun Thai,Houses,RM 1 450 000,6 Bedrooms,5 Bathrooms,5055 sq.ft.,Butterworth,"Nov 5, 21:05",https://www.mudah.my/Bungalow+Corner+Taman+Perkasa+Jaya+Bagan+Ajam+Near+Khun+Thai-93023419.htm
Big Compound Semi Detached | Taman Pasir Indah | Sg Dua Butterworth,Houses,RM 899 000,4 Bedrooms,4 Bathrooms,4733 sq.ft.,Butterworth,"Nov 5, 21:05",https://www.mudah.my/Big+Compound+Semi+Detached+Taman+Pasir+Indah+Sg+Dua+Butterworth-93023418.htm
Fully Reno | Taman Sutera Prima | 3 sty Semi Detached | Seberang Jaya,Houses,RM 950 000,4 Bedrooms,5 Bathrooms,2800 sq.ft.,Butterworth,"Nov 5, 21:05",https://www.mudah.my/Fully+Reno+Taman+Sutera+Prima+3+sty+Semi+Detached+Seberang+Jaya-93023417.htm
Taman Desa Oren | Orange Garden | 3 Sty Semi Detached | Sg Puyu,Houses,RM 1 350 000,5 Bedrooms,5 Bathrooms,2550 sq.ft.,Butterworth,"Nov 5, 21:05",https://www.mudah.my/Taman+Desa+Oren+Orange+Garden+3+Sty+Semi+Detached+Sg+Puyu-93023416.htm
Taman Desa Oren | Orange Garden | 3 Sty Terrace | Sungai Puyu,Houses,RM 940 000,5 Bedrooms,4 Bathrooms,2720 sq.ft.,Butterworth,"Nov 5, 21:05",https://www.mudah.my/Taman+Desa+Oren+Orange+Garden+3+Sty+Terrace+Sungai+Puyu-93023414.htm
"Taman Perwira Indah ,Single Storey Terrace,permatang tinggi,Impian",Houses,RM 299 000,3 Bedrooms,2 Bathrooms,1300 sq.ft.,Bukit Mertajam,"Nov 5, 21:01",https://www.mudah.my/Taman+Perwira+Indah+Single+Storey+Terrace+permatang+tinggi+Impian-92522176.htm
UL Residence Courtyard Villa/1st with private home lift at Ayer Itam,Houses,RM 1 500 000,4 Bedrooms,4 Bathrooms,4491 sq.ft.,Ayer Itam,"Nov 5, 20:55",https://www.mudah.my/UL+Residence+Courtyard+Villa+1st+with+private+home+lift+at+Ayer+Itam-90929227.htm
Two Storey Semi D 4250sf Full Reno w Balcony Well Maintain Sungai Ara,Houses,RM 1 798 000,5 Bedrooms,3 Bathrooms,4250 sq.ft.,Sungai Ara,"Nov 5, 20:44",https://www.mudah.my/Two+Storey+Semi+D+4250sf+Full+Reno+w+Balcony+Well+Maintain+Sungai+Ara-93023231.htm
2 Storey Terrace House near Sunway Wellesley & Bandar Perda,Houses,RM 445 000,4 Bedrooms,2 Bathrooms,1400 sq.ft.,Bukit Mertajam,"Nov 5, 20:43",https://www.mudah.my/2+Storey+Terrace+House+near+Sunway+Wellesley+Bandar+Perda-93023228.htm
Double Storey Terrace Taman Perai Utama,Houses,RM 380 000,4 Bedrooms,3 Bathrooms,1400 sq.ft.,Butterworth,"Nov 5, 20:30",https://www.mudah.my/Double+Storey+Terrace+Taman+Perai+Utama-93022896.htm
Corner Pearl Garden Gated Villa Mutiara full loan Simpang Ampat,Houses,RM 500 000,4 Bedrooms,3 Bathrooms,2000 sq.ft.,Simpang Ampat,"Nov 5, 20:26",https://www.mudah.my/Corner+Pearl+Garden+Gated+Villa+Mutiara+full+loan+Simpang+Ampat-91857031.htm
Single Storey Terrace | 15mins from Raja Uda,Houses,RM 360 000,3 Bedrooms,1 Bathroom,1400 sq.ft.,Butterworth,"Nov 5, 20:10",https://www.mudah.my/Single+Storey+Terrace+15mins+from+Raja+Uda-93022671.htm
Bandar Putra Bertam Casa Innova Double Storey Terrace,Houses,RM 410 000,4 Bedrooms,3 Bathrooms,1540 sq.ft.,Kepala Batas,"Nov 5, 20:08",https://www.mudah.my/Bandar+Putra+Bertam+Casa+Innova+Double+Storey+Terrace-90980517.htm
Taman Desa Murni 2.5 Storey Terrace Gated & Guarded,Houses,RM 590 000,5 Bedrooms,4 Bathrooms,2200 sq.ft.,Sungai Dua,"Nov 5, 20:08",https://www.mudah.my/Taman+Desa+Murni+2+5+Storey+Terrace+Gated+Guarded-84493093.htm
3 Storey Terrace Taman Merbau Indah,Houses,RM 530 000,4 Bedrooms,5 Bathrooms,1300 sq.ft.,Sungai Dua,"Nov 5, 20:07",https://www.mudah.my/3+Storey+Terrace+Taman+Merbau+Indah-89923086.htm
Single Storey Terrace Bertam Perdana 4,Houses,RM 260 000,3 Bedrooms,2 Bathrooms,1650 sq.ft.,Bertam,"Nov 5, 20:07",https://www.mudah.my/Single+Storey+Terrace+Bertam+Perdana+4-90990484.htm
3 Storey Terrace Perdana SA65,Houses,RM 630 000,5 Bedrooms,4 Bathrooms,1760 sq.ft.,Simpang Ampat,"Nov 5, 20:06",https://www.mudah.my/3+Storey+Terrace+Perdana+SA65-77439149.htm
Single Storey Terrace Bertam Perdana 4 Kepala Batas,Houses,RM 260 000,3 Bedrooms,2 Bathrooms,1650 sq.ft.,Butterworth,"Nov 5, 20:06",https://www.mudah.my/Single+Storey+Terrace+Bertam+Perdana+4+Kepala+Batas-90994506.htm
Bandar Putra Bertam Double Storey Terrace Casa Innova,Houses,RM 410 000,4 Bedrooms,3 Bathrooms,1540 sq.ft.,Bertam,"Nov 5, 20:05",https://www.mudah.my/Bandar+Putra+Bertam+Double+Storey+Terrace+Casa+Innova-90980654.htm
Bandar Putra Bertam 2 Storey Terrace Casa Innova,Houses,RM 410 000,4 Bedrooms,3 Bathrooms,1540 sq.ft.,Butterworth,"Nov 5, 20:05",https://www.mudah.my/Bandar+Putra+Bertam+2+Storey+Terrace+Casa+Innova-90990716.htm
2.5 Storey Terrace Taman Desa Murni Gated & Guarded,Houses,RM 580 000,5 Bedrooms,4 Bathrooms,2200 sq.ft.,Butterworth,"Nov 5, 20:05",https://www.mudah.my/2+5+Storey+Terrace+Taman+Desa+Murni+Gated+Guarded-84493073.htm
Rare To Find! SINGLE STOREY BUNGALOW 4812sf Alma Bukit Mertajam,Houses,RM 800 000,4 Bedrooms,3 Bathrooms,4812 sq.ft.,Bukit Mertajam,"Nov 5, 19:49",https://www.mudah.my/Rare+To+Find+SINGLE+STOREY+BUNGALOW+4812sf+Alma+Bukit+Mertajam-93022614.htm
"Ardmore Residence 3 Storey Terrace, Jelutong",Houses,RM 1 500 000,6 Bedrooms,7 Bathrooms,3300 sq.ft.,Jelutong,"Nov 5, 19:49",https://www.mudah.my/Ardmore+Residence+3+Storey+Terrace+Jelutong-93022611.htm
"3 Storey Semi D Carnation Villa, Bukit Minyak,Bukit Mertajam For Sale",Houses,RM 868 000,5 Bedrooms,6 Bathrooms,2885 sq.ft.,Bukit Mertajam,"Nov 5, 19:45",https://www.mudah.my/3+Storey+Semi+D+Carnation+Villa+Bukit+Minyak+Bukit+Mertajam+For+Sale-93022477.htm
Renovated Double Storey Terrace House Taman Teratai,Houses,RM 510 000,4 Bedrooms,3 Bathrooms,1584 sq.ft.,Simpang Ampat,"Nov 5, 19:42",https://www.mudah.my/Renovated+Double+Storey+Terrace+House+Taman+Teratai-93022563.htm
Fully renovated Teres Taman Merbau Jaya,Houses,RM 330 000,3 Bedrooms,3 Bathrooms,1302 sq.ft.,Sungai Dua,"Nov 5, 19:35",https://www.mudah.my/Fully+renovated+Teres+Taman+Merbau+Jaya-92474485.htm
2 Sty Terrace Taman Mengkuang Indah,Houses,RM 410 000,4 Bedrooms,3 Bathrooms,1300 sq.ft.,Bukit Mertajam,"Nov 5, 19:35",https://www.mudah.my/2+Sty+Terrace+Taman+Mengkuang+Indah-91721728.htm
Double Storey Terrace Taman Kelisa Emas (Berdekatan Hospital Seberang,Houses,RM 550 000,4 Bedrooms,3 Bathrooms,1400 sq.ft.,Seberang Jaya,"Nov 5, 19:30",https://www.mudah.my/Double+Storey+Terrace+Taman+Kelisa+Emas+Berdekatan+Hospital+Seberang-93022345.htm
"Corner Lot - Double Storey Terrace Taman Sri Maklum, Sungai Puyu",Houses,RM 750 000,5 Bedrooms,3 Bathrooms,2745 sq.ft.,Butterworth,"Nov 5, 19:28",https://www.mudah.my/Corner+Lot+Double+Storey+Terrace+Taman+Sri+Maklum+Sungai+Puyu-93022456.htm
Bertam Perdana 4 Single Storey Terrace,Houses,RM 260 000,3 Bedrooms,2 Bathrooms,1650 sq.ft.,Kepala Batas,"Nov 5, 19:19",https://www.mudah.my/Bertam+Perdana+4+Single+Storey+Terrace-90992275.htm
Mak Mandin Double Storey,Houses,RM 635 000,5 Bedrooms,3 Bathrooms,1300 sq.ft.,Raja Uda,"Nov 5, 19:10",https://www.mudah.my/Mak+Mandin+Double+Storey-93022155.htm
Fully Renovated Beautiful 1200 sq ft Single Storey Terrace Alma,Houses,RM 305 000,3 Bedrooms,1 Bathroom,1200 sq.ft.,Alma,"Nov 5, 19:05",https://www.mudah.my/Fully+Renovated+Beautiful+1200+sq+ft+Single+Storey+Terrace+Alma-90885243.htm
Unbelievable Price Orange Villa 3.5 storey Terrace With LIFT in BM,Houses,RM 808 000,6 Bedrooms,5 Bathrooms,1584 sq.ft.,Bukit Mertajam,"Nov 5, 19:03",https://www.mudah.my/Unbelievable+Price+Orange+Villa+3+5+storey+Terrace+With+LIFT+in+BM-86819874.htm
Venn Signature 3 storey Butterworth,Houses,RM 880 000,6 Bedrooms,5 Bathrooms,3000 sq.ft.,Butterworth,"Nov 5, 19:02",https://www.mudah.my/Venn+Signature+3+storey+Butterworth-93022229.htm
2 Storey Terrace FURNISHED CORNER Pulau Tikus Double Storey island,Houses,RM 1 800 000,4 Bedrooms,3 Bathrooms,2500 sq.ft.,Pulau Tikus,"Nov 5, 18:55",https://www.mudah.my/2+Storey+Terrace+FURNISHED+CORNER+Pulau+Tikus+Double+Storey+island-93021979.htm
Double Stry Terrace ( Best Price ) 1900SF /3 Bedroom / 2CP / FREEHOLD,Houses,RM 950 000,3 Bedrooms,3 Bathrooms,1900 sq.ft.,Bayan Lepas,"Nov 5, 18:50",https://www.mudah.my/Double+Stry+Terrace+Best+Price+1900SF+3+Bedroom+2CP+FREEHOLD-93022085.htm
2 STOREY TERRACE (Bumi Lot) Hijauan Hills Simpang Ampat Tasek,Houses,RM 444 600,4 Bedrooms,3 Bathrooms,1650 sq.ft.,Simpang Ampat,"Nov 5, 18:28",https://www.mudah.my/2+STOREY+TERRACE+Bumi+Lot+Hijauan+Hills+Simpang+Ampat+Tasek-93021824.htm
DOUBLE STOREY TERRACE (Bumi Lot) Hijauan Hills Simpang Ampat Tasek,Houses,RM 461 200,4 Bedrooms,3 Bathrooms,1650 sq.ft.,Simpang Ampat,"Nov 5, 18:28",https://www.mudah.my/DOUBLE+STOREY+TERRACE+Bumi+Lot+Hijauan+Hills+Simpang+Ampat+Tasek-93021813.htm
"ECO MEADOWS , ECO WORLD , Near Eco Horizon Ashton",Houses,RM 650 000,4 Bedrooms,3 Bathrooms,1400 sq.ft.,Batu Kawan,"Nov 5, 18:25",https://www.mudah.my/ECO+MEADOWS+ECO+WORLD+Near+Eco+Horizon+Ashton-67635151.htm
Jalan Tun DR Awang Double Storey Renoted & Furnished Bayan Lepas,Houses,RM 1 220 000,4 Bedrooms,3 Bathrooms,1400 sq.ft.,Bukit Jambul,"Nov 5, 18:25",https://www.mudah.my/Jalan+Tun+DR+Awang+Double+Storey+Renoted+Furnished+Bayan+Lepas-89462408.htm
"Taman Sentul Jaya 1 Sty SEMI D, 2992sf, Simpang Ampat Juru =CHEAPEST=",Houses,RM 351 000,3 Bedrooms,2 Bathrooms,2992 sq.ft.,Simpang Ampat,"Nov 5, 18:10",https://www.mudah.my/Taman+Sentul+Jaya+1+Sty+SEMI+D+2992sf+Simpang+Ampat+Juru+CHEAPEST+-93021343.htm
"Corner Lot Double Storey Terrace Taman Seri Akasia, Kubang Seman",Houses,RM 550 000,4 Bedrooms,3 Bathrooms,2885 sq.ft.,Kubang Semang,"Nov 5, 18:07",https://www.mudah.my/Corner+Lot+Double+Storey+Terrace+Taman+Seri+Akasia+Kubang+Seman-93021497.htm
3 Storey Bungalow - Lengkok Sungai Emas - 4112sqft - Batu Ferringhi,Houses,RM 2 200 000,6 Bedrooms,6 Bathrooms,4112 sq.ft.,Batu Ferringhi,"Nov 5, 18:07",https://www.mudah.my/3+Storey+Bungalow+Lengkok+Sungai+Emas+4112sqft+Batu+Ferringhi-93021490.htm
3 Storey Terrace - Puncak Ria - Fully Renovated - Batu Ferringhi,Houses,RM 1 200 000,5 Bedrooms,4 Bathrooms,3000 sq.ft.,Batu Ferringhi,"Nov 5, 18:06",https://www.mudah.my/3+Storey+Terrace+Puncak+Ria+Fully+Renovated+Batu+Ferringhi-93021457.htm
2-Storey Semi-D Solok Besi Greenlane Land Area 4157sf,Houses,RM 2 400 000,5 Bedrooms,3 Bathrooms,4157 sq.ft.,Greenlane,"Nov 5, 18:05",https://www.mudah.my/2+Storey+Semi+D+Solok+Besi+Greenlane+Land+Area+4157sf-92558696.htm
"Taman Permata Indah, 2 Sty Terrace, End Lot Bukit Mertajam =CHEAPEST=",Houses,RM 255 150,4 Bedrooms,3 Bathrooms,1367 sq.ft.,Bukit Mertajam,"Nov 5, 18:05",https://www.mudah.my/Taman+Permata+Indah+2+Sty+Terrace+End+Lot+Bukit+Mertajam+CHEAPEST+-93021280.htm
2 Storey Terrace - Lebuhraya Besi Island Park - 2609sqft - Greenlane,Houses,RM 1 650 000,4 Bedrooms,2 Bathrooms,2609 sq.ft.,Greenlane,"Nov 5, 18:04",https://www.mudah.my/2+Storey+Terrace+Lebuhraya+Besi+Island+Park+2609sqft+Greenlane-93021434.htm
"1sty Terrace House, Taman Iping, Batu Maung",Houses,RM 500 000,3 Bedrooms,2 Bathrooms,1400 sq.ft.,Batu Maung,"Nov 5, 18:03",https://www.mudah.my/1sty+Terrace+House+Taman+Iping+Batu+Maung-93021427.htm
2.5 Storey Pre-war House - Muntri Street - Heritage - Georgetown,Houses,RM 2 300 000,3 Bedrooms,3 Bathrooms,2100 sq.ft.,Georgetown,"Nov 5, 18:03",https://www.mudah.my/2+5+Storey+Pre+war+House+Muntri+Street+Heritage+Georgetown-93021420.htm
"Lintang pekaka , la 1840sf , CORNER unit",Houses,RM 1 190 000,3 Bedrooms,3 Bathrooms,1840 sq.ft.,Sungai Dua,"Nov 5, 18:00",https://www.mudah.my/Lintang+pekaka+la+1840sf+CORNER+unit-92896535.htm
2 Sty Bungalow Taman Bukit near Highway (Individual Title),Houses,RM 1 200 000,5 Bedrooms,3 Bathrooms,3900 sq.ft.,Bukit Mertajam,"Nov 5, 17:56",https://www.mudah.my/2+Sty+Bungalow+Taman+Bukit+near+Highway+Individual+Title+-89979288.htm
"2 Storey Terrace Corner House, Butterworth, Perai, Sg Dua, Big Land",Houses,RM 920 000,4 Bedrooms,3 Bathrooms,3035 sq.ft.,Butterworth,"Nov 5, 17:56",https://www.mudah.my/2+Storey+Terrace+Corner+House+Butterworth+Perai+Sg+Dua+Big+Land-91009143.htm
"New 2 Storey Terrace House Bungalow near Alma Jusco, Tesco, Market",Houses,RM 988 000,4 Bedrooms,4 Bathrooms,4422 sq.ft.,Bukit Mertajam,"Nov 5, 17:56",https://www.mudah.my/New+2+Storey+Terrace+House+Bungalow+near+Alma+Jusco+Tesco+Market-90104043.htm
"2 Sty Bungalow (Individual Title) Kota Permai, Bukit Minyak (Big Land)",Houses,RM 1 400 000,6 Bedrooms,6 Bathrooms,4900 sq.ft.,Bukit Mertajam,"Nov 5, 17:56",https://www.mudah.my/2+Sty+Bungalow+Individual+Title+Kota+Permai+Bukit+Minyak+Big+Land+-90838691.htm
Santuary garden Alma,Houses,RM 780 000,4 Bedrooms,3 Bathrooms,2706 sq.ft.,Alma,"Nov 5, 17:53",https://www.mudah.my/Santuary+garden+Alma-93021256.htm
3 Storey Terrace Taman Aston Indah Corner Near Jit Sin High School Bm,Houses,RM 1 200 000,5 Bedrooms,5 Bathrooms,3500 sq.ft.,Bukit Mertajam,"Nov 5, 17:53",https://www.mudah.my/3+Storey+Terrace+Taman+Aston+Indah+Corner+Near+Jit+Sin+High+School+Bm-90785331.htm
"Bm Bungalow For Sale (Fully Furnished, Renovation) Juru Bukit Minyak",Houses,RM 1 400 000,5 Bedrooms,4 Bathrooms,3900 sq.ft.,Bukit Mertajam,"Nov 5, 17:53",https://www.mudah.my/Bm+Bungalow+For+Sale+Fully+Furnished+Renovation+Juru+Bukit+Minyak-90905533.htm
