Title,Types,Price,Bedrooms,Bathrooms,Areas,Location,Release Date,Url
SOLOK BESI Double Storey Semi Detached 4157sf Island Glades Greenlane,Houses,2400028.0,5,3,4157,Greenlane,"Nov 5, 22:21",https://www.mudah.my/SOLOK+BESI+Double+Storey+Semi+Detached+4157sf+Island+Glades+Greenlane-93024269.htm
Villa Raintree Park | Bandar Tasek Mutiara | Simpang Ampat | Gated,Houses,500000.0,4,3,1300,Simpang Ampat,"Nov 5, 22:10",https://www.mudah.my/Villa+Raintree+Park+Bandar+Tasek+Mutiara+Simpang+Ampat+Gated-93024002.htm
2 Sty Terrace Greenlane Landed 20' x 130' Lebuhraya Besi Island Park,Houses,1650000.0,4,2,2600,Greenlane,"Nov 5, 22:09",https://www.mudah.my/2+Sty+Terrace+Greenlane+Landed+20+x+130+Lebuhraya+Besi+Island+Park-91814952.htm
Simpang Ampat Double Storey Terrace Semi D linked,Houses,620000.0,4,3,2190,Simpang Ampat,"Nov 5, 21:55",https://www.mudah.my/Simpang+Ampat+Double+Storey+Terrace+Semi+D+linked-93023770.htm
Taman Belibis Taman tangling basic full loan Simpang Ampat 20x55 sft,Houses,260000.0,3,2,1100,Simpang Ampat,"Nov 5, 21:50",https://www.mudah.my/Taman+Belibis+Taman+tangling+basic+full+loan+Simpang+Ampat+20x55+sft-92938319.htm
VILARIS COURTYARD HOMES Batu Uban With Penang Bridge View Queensbay,Houses,1780000.0,5,6,3940,Batu Uban,"Nov 5, 21:47",https://www.mudah.my/VILARIS+COURTYARD+HOMES+Batu+Uban+With+Penang+Bridge+View+Queensbay-91702930.htm
Jasa Intan | Jesselton Hill | 2 Storey Superlink | Alma Bukit Mertajam,Houses,650000.0,4,3,1650,Alma,"Nov 5, 21:45",https://www.mudah.my/Jasa+Intan+Jesselton+Hill+2+Storey+Superlink+Alma+Bukit+Mertajam-93023684.htm
"Semi-d double storey taman vila indah , bukit tengah penang",Houses,1080000.0,5,5,2835,Butterworth,"Nov 5, 21:45",https://www.mudah.my/Semi+d+double+storey+taman+vila+indah+bukit+tengah+penang-92055008.htm
Taman Tambun Indah 2 storey full loan Tambun Simpang Ampat,Houses,420000.0,4,3,1300,Simpang Ampat,"Nov 5, 21:35",https://www.mudah.my/Taman+Tambun+Indah+2+storey+full+loan+Tambun+Simpang+Ampat-93023560.htm
Gated Juru Height Taman Bukit Juru nice reno auto city bukit minyak,Houses,568000.0,4,3,1400,Juru,"Nov 5, 21:35",https://www.mudah.my/Gated+Juru+Height+Taman+Bukit+Juru+nice+reno+auto+city+bukit+minyak-93023555.htm
Bukit Tengah Cozy renovated 2 storey Semi-D,Houses,1380000.0,5,5,3875,Bukit Tengah,"Nov 5, 21:30",https://www.mudah.my/Bukit+Tengah+Cozy+renovated+2+storey+Semi+D-93023664.htm
Taman Bukit Juru Gated Juru Height auto city bukit minyak,Houses,900000.0,5,4,4440,Juru,"Nov 5, 21:30",https://www.mudah.my/Taman+Bukit+Juru+Gated+Juru+Height+auto+city+bukit+minyak-93023527.htm
3 Storey Semi Detached | Taman Segar | Butterworth,Houses,1270000.0,5,6,3253,Butterworth,"Nov 5, 21:25",https://www.mudah.my/3+Storey+Semi+Detached+Taman+Segar+Butterworth-93023499.htm
Two story semi-D Santuari Garden Gated full loan jusco alma Bm,Houses,780000.0,4,3,2706,Alma,"Nov 5, 21:25",https://www.mudah.my/Two+story+semi+D+Santuari+Garden+Gated+full+loan+jusco+alma+Bm-93023495.htm
2.5 storey bungalow | Taman Gemilang Jaya | Song Ban Kheng,Houses,1400000.0,6,6,5400,Bukit Mertajam,"Nov 5, 21:14",https://www.mudah.my/2+5+storey+bungalow+Taman+Gemilang+Jaya+Song+Ban+Kheng-89885549.htm
Bkt Mertajam 1 Storey Terrace Renovated Taman Sri Rambai Lorong Binjai,Houses,335000.0,3,2,1500,Bukit Mertajam,"Nov 5, 21:10",https://www.mudah.my/Bkt+Mertajam+1+Storey+Terrace+Renovated+Taman+Sri+Rambai+Lorong+Binjai-92547520.htm
"2 Storey Terrace Corner Lot,Taman Seri Akasia,14400,Kubang Semang",Houses,550000.0,4,3,2885,Kubang Semang,"Nov 5, 21:09",https://www.mudah.my/2+Storey+Terrace+Corner+Lot+Taman+Seri+Akasia+14400+Kubang+Semang-93023465.htm
Residensi Bukit Kecil | 3 storey terrace | Song Ban Kheng,Houses,650000.0,5,4,2700,Bukit Mertajam,"Nov 5, 21:05",https://www.mudah.my/Residensi+Bukit+Kecil+3+storey+terrace+Song+Ban+Kheng-93023426.htm
Taman Carissa Villa | 3 storey terrace | Bagan Lalang,Houses,858000.0,4,4,1220,Butterworth,"Nov 5, 21:05",https://www.mudah.my/Taman+Carissa+Villa+3+storey+terrace+Bagan+Lalang-93023425.htm
Renovated | Taman Bayu Mutiara | 2 storey terrace Endlot,Houses,780000.0,4,3,2100,Bukit Mertajam,"Nov 5, 21:05",https://www.mudah.my/Renovated+Taman+Bayu+Mutiara+2+storey+terrace+Endlot-93023424.htm
Spectrum Garden | 2.5 Storey | Kota Permai | Song Ban Kheng,Houses,699000.0,5,4,1500,Bukit Mertajam,"Nov 5, 21:05",https://www.mudah.my/Spectrum+Garden+2+5+Storey+Kota+Permai+Song+Ban+Kheng-93023423.htm
Taman Selayang Oren | 3 Storey Semi Detached Corner | Sungai Puyu,Houses,1300000.0,5,4,2713,Butterworth,"Nov 5, 21:05",https://www.mudah.my/Taman+Selayang+Oren+3+Storey+Semi+Detached+Corner+Sungai+Puyu-93023422.htm
Taman Janggus Jaya 2 Storey Semi Detached Corner,Houses,900000.0,4,3,3600,Permatang Pauh,"Nov 5, 21:05",https://www.mudah.my/Taman+Janggus+Jaya+2+Storey+Semi+Detached+Corner-93023421.htm
Bungalow Corner | Taman Perkasa Jaya | Bagan Ajam Near Khun Thai,Houses,1450000.0,6,5,5055,Butterworth,"Nov 5, 21:05",https://www.mudah.my/Bungalow+Corner+Taman+Perkasa+Jaya+Bagan+Ajam+Near+Khun+Thai-93023419.htm
Big Compound Semi Detached | Taman Pasir Indah | Sg Dua Butterworth,Houses,899000.0,4,4,4733,Butterworth,"Nov 5, 21:05",https://www.mudah.my/Big+Compound+Semi+Detached+Taman+Pasir+Indah+Sg+Dua+Butterworth-93023418.htm
Fully Reno | Taman Sutera Prima | 3 sty Semi Detached | Seberang Jaya,Houses,950000.0,4,5,2800,Butterworth,"Nov 5, 21:05",https://www.mudah.my/Fully+Reno+Taman+Sutera+Prima+3+sty+Semi+Detached+Seberang+Jaya-93023417.htm
Taman Desa Oren | Orange Garden | 3 Sty Semi Detached | Sg Puyu,Houses,1350000.0,5,5,2550,Butterworth,"Nov 5, 21:05",https://www.mudah.my/Taman+Desa+Oren+Orange+Garden+3+Sty+Semi+Detached+Sg+Puyu-93023416.htm
Taman Desa Oren | Orange Garden | 3 Sty Terrace | Sungai Puyu,Houses,940000.0,5,4,2720,Butterworth,"Nov 5, 21:05",https://www.mudah.my/Taman+Desa+Oren+Orange+Garden+3+Sty+Terrace+Sungai+Puyu-93023414.htm
"Taman Perwira Indah ,Single Storey Terrace,permatang tinggi,Impian",Houses,299000.0,3,2,1300,Bukit Mertajam,"Nov 5, 21:01",https://www.mudah.my/Taman+Perwira+Indah+Single+Storey+Terrace+permatang+tinggi+Impian-92522176.htm
UL Residence Courtyard Villa/1st with private home lift at Ayer Itam,Houses,1500000.0,4,4,4491,Ayer Itam,"Nov 5, 20:55",https://www.mudah.my/UL+Residence+Courtyard+Villa+1st+with+private+home+lift+at+Ayer+Itam-90929227.htm
Two Storey Semi D 4250sf Full Reno w Balcony Well Maintain Sungai Ara,Houses,1798000.0,5,3,4250,Sungai Ara,"Nov 5, 20:44",https://www.mudah.my/Two+Storey+Semi+D+4250sf+Full+Reno+w+Balcony+Well+Maintain+Sungai+Ara-93023231.htm
2 Storey Terrace House near Sunway Wellesley & Bandar Perda,Houses,445000.0,4,2,1400,Bukit Mertajam,"Nov 5, 20:43",https://www.mudah.my/2+Storey+Terrace+House+near+Sunway+Wellesley+Bandar+Perda-93023228.htm
Double Storey Terrace Taman Perai Utama,Houses,380000.0,4,3,1400,Butterworth,"Nov 5, 20:30",https://www.mudah.my/Double+Storey+Terrace+Taman+Perai+Utama-93022896.htm
Corner Pearl Garden Gated Villa Mutiara full loan Simpang Ampat,Houses,500000.0,4,3,2000,Simpang Ampat,"Nov 5, 20:26",https://www.mudah.my/Corner+Pearl+Garden+Gated+Villa+Mutiara+full+loan+Simpang+Ampat-91857031.htm
Single Storey Terrace | 15mins from Raja Uda,Houses,360000.0,3,1,1400,Butterworth,"Nov 5, 20:10",https://www.mudah.my/Single+Storey+Terrace+15mins+from+Raja+Uda-93022671.htm
Bandar Putra Bertam Casa Innova Double Storey Terrace,Houses,410000.0,4,3,1540,Kepala Batas,"Nov 5, 20:08",https://www.mudah.my/Bandar+Putra+Bertam+Casa+Innova+Double+Storey+Terrace-90980517.htm
Taman Desa Murni 2.5 Storey Terrace Gated & Guarded,Houses,590000.0,5,4,2200,Sungai Dua,"Nov 5, 20:08",https://www.mudah.my/Taman+Desa+Murni+2+5+Storey+Terrace+Gated+Guarded-84493093.htm
3 Storey Terrace Taman Merbau Indah,Houses,530000.0,4,5,1300,Sungai Dua,"Nov 5, 20:07",https://www.mudah.my/3+Storey+Terrace+Taman+Merbau+Indah-89923086.htm
Single Storey Terrace Bertam Perdana 4,Houses,260000.0,3,2,1650,Bertam,"Nov 5, 20:07",https://www.mudah.my/Single+Storey+Terrace+Bertam+Perdana+4-90990484.htm
3 Storey Terrace Perdana SA65,Houses,630000.0,5,4,1760,Simpang Ampat,"Nov 5, 20:06",https://www.mudah.my/3+Storey+Terrace+Perdana+SA65-77439149.htm
Single Storey Terrace Bertam Perdana 4 Kepala Batas,Houses,260000.0,3,2,1650,Butterworth,"Nov 5, 20:06",https://www.mudah.my/Single+Storey+Terrace+Bertam+Perdana+4+Kepala+Batas-90994506.htm
Bandar Putra Bertam Double Storey Terrace Casa Innova,Houses,410000.0,4,3,1540,Bertam,"Nov 5, 20:05",https://www.mudah.my/Bandar+Putra+Bertam+Double+Storey+Terrace+Casa+Innova-90980654.htm
Bandar Putra Bertam 2 Storey Terrace Casa Innova,Houses,410000.0,4,3,1540,Butterworth,"Nov 5, 20:05",https://www.mudah.my/Bandar+Putra+Bertam+2+Storey+Terrace+Casa+Innova-90990716.htm
2.5 Storey Terrace Taman Desa Murni Gated & Guarded,Houses,580000.0,5,4,2200,Butterworth,"Nov 5, 20:05",https://www.mudah.my/2+5+Storey+Terrace+Taman+Desa+Murni+Gated+Guarded-84493073.htm
Rare To Find! SINGLE STOREY BUNGALOW 4812sf Alma Bukit Mertajam,Houses,800000.0,4,3,4812,Bukit Mertajam,"Nov 5, 19:49",https://www.mudah.my/Rare+To+Find+SINGLE+STOREY+BUNGALOW+4812sf+Alma+Bukit+Mertajam-93022614.htm
"Ardmore Residence 3 Storey Terrace, Jelutong",Houses,1500000.0,6,7,3300,Jelutong,"Nov 5, 19:49",https://www.mudah.my/Ardmore+Residence+3+Storey+Terrace+Jelutong-93022611.htm
"3 Storey Semi D Carnation Villa, Bukit Minyak,Bukit Mertajam For Sale",Houses,868000.0,5,6,2885,Bukit Mertajam,"Nov 5, 19:45",https://www.mudah.my/3+Storey+Semi+D+Carnation+Villa+Bukit+Minyak+Bukit+Mertajam+For+Sale-93022477.htm
Renovated Double Storey Terrace House Taman Teratai,Houses,510000.0,4,3,1584,Simpang Ampat,"Nov 5, 19:42",https://www.mudah.my/Renovated+Double+Storey+Terrace+House+Taman+Teratai-93022563.htm
Fully renovated Teres Taman Merbau Jaya,Houses,330000.0,3,3,1302,Sungai Dua,"Nov 5, 19:35",https://www.mudah.my/Fully+renovated+Teres+Taman+Merbau+Jaya-92474485.htm
2 Sty Terrace Taman Mengkuang Indah,Houses,410000.0,4,3,1300,Bukit Mertajam,"Nov 5, 19:35",https://www.mudah.my/2+Sty+Terrace+Taman+Mengkuang+Indah-91721728.htm
Double Storey Terrace Taman Kelisa Emas (Berdekatan Hospital Seberang,Houses,550000.0,4,3,1400,Seberang Jaya,"Nov 5, 19:30",https://www.mudah.my/Double+Storey+Terrace+Taman+Kelisa+Emas+Berdekatan+Hospital+Seberang-93022345.htm
"Corner Lot - Double Storey Terrace Taman Sri Maklum, Sungai Puyu",Houses,750000.0,5,3,2745,Butterworth,"Nov 5, 19:28",https://www.mudah.my/Corner+Lot+Double+Storey+Terrace+Taman+Sri+Maklum+Sungai+Puyu-93022456.htm
Bertam Perdana 4 Single Storey Terrace,Houses,260000.0,3,2,1650,Kepala Batas,"Nov 5, 19:19",https://www.mudah.my/Bertam+Perdana+4+Single+Storey+Terrace-90992275.htm
Mak Mandin Double Storey,Houses,635000.0,5,3,1300,Raja Uda,"Nov 5, 19:10",https://www.mudah.my/Mak+Mandin+Double+Storey-93022155.htm
Fully Renovated Beautiful 1200 sq ft Single Storey Terrace Alma,Houses,305000.0,3,1,1200,Alma,"Nov 5, 19:05",https://www.mudah.my/Fully+Renovated+Beautiful+1200+sq+ft+Single+Storey+Terrace+Alma-90885243.htm
Unbelievable Price Orange Villa 3.5 storey Terrace With LIFT in BM,Houses,808000.0,6,5,1584,Bukit Mertajam,"Nov 5, 19:03",https://www.mudah.my/Unbelievable+Price+Orange+Villa+3+5+storey+Terrace+With+LIFT+in+BM-86819874.htm
Venn Signature 3 storey Butterworth,Houses,880000.0,6,5,3000,Butterworth,"Nov 5, 19:02",https://www.mudah.my/Venn+Signature+3+storey+Butterworth-93022229.htm
2 Storey Terrace FURNISHED CORNER Pulau Tikus Double Storey island,Houses,1800000.0,4,3,2500,Pulau Tikus,"Nov 5, 18:55",https://www.mudah.my/2+Storey+Terrace+FURNISHED+CORNER+Pulau+Tikus+Double+Storey+island-93021979.htm
Double Stry Terrace ( Best Price ) 1900SF /3 Bedroom / 2CP / FREEHOLD,Houses,950000.0,3,3,1900,Bayan Lepas,"Nov 5, 18:50",https://www.mudah.my/Double+Stry+Terrace+Best+Price+1900SF+3+Bedroom+2CP+FREEHOLD-93022085.htm
2 STOREY TERRACE (Bumi Lot) Hijauan Hills Simpang Ampat Tasek,Houses,444600.0,4,3,1650,Simpang Ampat,"Nov 5, 18:28",https://www.mudah.my/2+STOREY+TERRACE+Bumi+Lot+Hijauan+Hills+Simpang+Ampat+Tasek-93021824.htm
DOUBLE STOREY TERRACE (Bumi Lot) Hijauan Hills Simpang Ampat Tasek,Houses,461200.0,4,3,1650,Simpang Ampat,"Nov 5, 18:28",https://www.mudah.my/DOUBLE+STOREY+TERRACE+Bumi+Lot+Hijauan+Hills+Simpang+Ampat+Tasek-93021813.htm
"ECO MEADOWS , ECO WORLD , Near Eco Horizon Ashton",Houses,650000.0,4,3,1400,Batu Kawan,"Nov 5, 18:25",https://www.mudah.my/ECO+MEADOWS+ECO+WORLD+Near+Eco+Horizon+Ashton-67635151.htm
Jalan Tun DR Awang Double Storey Renoted & Furnished Bayan Lepas,Houses,1220000.0,4,3,1400,Bukit Jambul,"Nov 5, 18:25",https://www.mudah.my/Jalan+Tun+DR+Awang+Double+Storey+Renoted+Furnished+Bayan+Lepas-89462408.htm
"Taman Sentul Jaya 1 Sty SEMI D, 2992sf, Simpang Ampat Juru =CHEAPEST=",Houses,351000.0,3,2,2992,Simpang Ampat,"Nov 5, 18:10",https://www.mudah.my/Taman+Sentul+Jaya+1+Sty+SEMI+D+2992sf+Simpang+Ampat+Juru+CHEAPEST+-93021343.htm
"Corner Lot Double Storey Terrace Taman Seri Akasia, Kubang Seman",Houses,550000.0,4,3,2885,Kubang Semang,"Nov 5, 18:07",https://www.mudah.my/Corner+Lot+Double+Storey+Terrace+Taman+Seri+Akasia+Kubang+Seman-93021497.htm
3 Storey Bungalow - Lengkok Sungai Emas - 4112sqft - Batu Ferringhi,Houses,2200000.0,6,6,4112,Batu Ferringhi,"Nov 5, 18:07",https://www.mudah.my/3+Storey+Bungalow+Lengkok+Sungai+Emas+4112sqft+Batu+Ferringhi-93021490.htm
3 Storey Terrace - Puncak Ria - Fully Renovated - Batu Ferringhi,Houses,1200000.0,5,4,3000,Batu Ferringhi,"Nov 5, 18:06",https://www.mudah.my/3+Storey+Terrace+Puncak+Ria+Fully+Renovated+Batu+Ferringhi-93021457.htm
2-Storey Semi-D Solok Besi Greenlane Land Area 4157sf,Houses,2400000.0,5,3,4157,Greenlane,"Nov 5, 18:05",https://www.mudah.my/2+Storey+Semi+D+Solok+Besi+Greenlane+Land+Area+4157sf-92558696.htm
"Taman Permata Indah, 2 Sty Terrace, End Lot Bukit Mertajam =CHEAPEST=",Houses,255150.0,4,3,1367,Bukit Mertajam,"Nov 5, 18:05",https://www.mudah.my/Taman+Permata+Indah+2+Sty+Terrace+End+Lot+Bukit+Mertajam+CHEAPEST+-93021280.htm
2 Storey Terrace - Lebuhraya Besi Island Park - 2609sqft - Greenlane,Houses,1650000.0,4,2,2609,Greenlane,"Nov 5, 18:04",https://www.mudah.my/2+Storey+Terrace+Lebuhraya+Besi+Island+Park+2609sqft+Greenlane-93021434.htm
"1sty Terrace House, Taman Iping, Batu Maung",Houses,500000.0,3,2,1400,Batu Maung,"Nov 5, 18:03",https://www.mudah.my/1sty+Terrace+House+Taman+Iping+Batu+Maung-93021427.htm
2.5 Storey Pre-war House - Muntri Street - Heritage - Georgetown,Houses,2300000.0,3,3,2100,Georgetown,"Nov 5, 18:03",https://www.mudah.my/2+5+Storey+Pre+war+House+Muntri+Street+Heritage+Georgetown-93021420.htm
"Lintang pekaka , la 1840sf , CORNER unit",Houses,1190000.0,3,3,1840,Sungai Dua,"Nov 5, 18:00",https://www.mudah.my/Lintang+pekaka+la+1840sf+CORNER+unit-92896535.htm
2 Sty Bungalow Taman Bukit near Highway (Individual Title),Houses,1200000.0,5,3,3900,Bukit Mertajam,"Nov 5, 17:56",https://www.mudah.my/2+Sty+Bungalow+Taman+Bukit+near+Highway+Individual+Title+-89979288.htm
"2 Storey Terrace Corner House, Butterworth, Perai, Sg Dua, Big Land",Houses,920000.0,4,3,3035,Butterworth,"Nov 5, 17:56",https://www.mudah.my/2+Storey+Terrace+Corner+House+Butterworth+Perai+Sg+Dua+Big+Land-91009143.htm
"New 2 Storey Terrace House Bungalow near Alma Jusco, Tesco, Market",Houses,988000.0,4,4,4422,Bukit Mertajam,"Nov 5, 17:56",https://www.mudah.my/New+2+Storey+Terrace+House+Bungalow+near+Alma+Jusco+Tesco+Market-90104043.htm
"2 Sty Bungalow (Individual Title) Kota Permai, Bukit Minyak (Big Land)",Houses,1400000.0,6,6,4900,Bukit Mertajam,"Nov 5, 17:56",https://www.mudah.my/2+Sty+Bungalow+Individual+Title+Kota+Permai+Bukit+Minyak+Big+Land+-90838691.htm
Santuary garden Alma,Houses,780000.0,4,3,2706,Alma,"Nov 5, 17:53",https://www.mudah.my/Santuary+garden+Alma-93021256.htm
3 Storey Terrace Taman Aston Indah Corner Near Jit Sin High School Bm,Houses,1200000.0,5,5,3500,Bukit Mertajam,"Nov 5, 17:53",https://www.mudah.my/3+Storey+Terrace+Taman+Aston+Indah+Corner+Near+Jit+Sin+High+School+Bm-90785331.htm
"Bm Bungalow For Sale (Fully Furnished, Renovation) Juru Bukit Minyak",Houses,1400000.0,5,4,3900,Bukit Mertajam,"Nov 5, 17:53",https://www.mudah.my/Bm+Bungalow+For+Sale+Fully+Furnished+Renovation+Juru+Bukit+Minyak-90905533.htm
"Taman Bayu Mutiara 2 Sty Terrace Bukit Tengah, Auto City Perai Industy",Houses,580000.0,4,3,1600,Bukit Mertajam,"Nov 5, 17:48",https://www.mudah.my/Taman+Bayu+Mutiara+2+Sty+Terrace+Bukit+Tengah+Auto+City+Perai+Industy-90867285.htm
"Taman Jasa Intan 2 Storey Terrace House, Alma, Tropicale, Jesselton BM",Houses,620000.0,4,3,1750,Alma,"Nov 5, 17:47",https://www.mudah.my/Taman+Jasa+Intan+2+Storey+Terrace+House+Alma+Tropicale+Jesselton+BM-90798765.htm
"PEARL HILL TOWNHOUSE BROWN ROOF , UNIT A , Tanjung Bungah , Penang",Houses,490000.0,3,2,930,Tanjung Bungah,"Nov 5, 17:47",https://www.mudah.my/PEARL+HILL+TOWNHOUSE+BROWN+ROOF+UNIT+A+Tanjung+Bungah+Penang-91946831.htm
2 Sty Bungalow- P/Furnished & Reno- 12411sf- Tanjung Bungah,Houses,5000000.0,5,6,12411,Tanjung Bungah,"Nov 5, 17:45",https://www.mudah.my/2+Sty+Bungalow+P+Furnished+Reno+12411sf+Tanjung+Bungah-93020962.htm
"3 Storey Semi Detached at Minden Height , Gelugor",Houses,2600000.0,6,5,3000,Gelugor,"Nov 5, 17:45",https://www.mudah.my/3+Storey+Semi+Detached+at+Minden+Height+Gelugor-93020955.htm
"LINTANG GANGSA (98 GREENLANE) , 3/terrace house",Houses,1290000.0,5,5,3077,Greenlane,"Nov 5, 17:40",https://www.mudah.my/LINTANG+GANGSA+98+GREENLANE+3+terrace+house-92973956.htm
"Greenlane , la 4347sf , 2 storey semi D for sale",Houses,2150000.0,4,3,4347,Greenlane,"Nov 5, 17:40",https://www.mudah.my/Greenlane+la+4347sf+2+storey+semi+D+for+sale-92627856.htm
"SUMMERHILL VILLAS, 3 Sty Semi-D, 7 Room, BELOW 30%, near ICONIC Skies",Houses,1134000.0,7,5,3080,Relau,"Nov 5, 17:30",https://www.mudah.my/SUMMERHILL+VILLAS+3+Sty+Semi+D+7+Room+BELOW+30+near+ICONIC+Skies-92626755.htm
"TAMAN SRI NIBONG, 2 Sty House, 1797sf, near Kristal Point, Sg Nibong",Houses,810000.0,4,3,1797,Sungai Nibong,"Nov 5, 17:30",https://www.mudah.my/TAMAN+SRI+NIBONG+2+Sty+House+1797sf+near+Kristal+Point+Sg+Nibong-92605111.htm
Bungalow Zerolot Hillpark | Alma | Bukit Mertajam| Near Tropicale,Houses,850000.0,6,5,3200,Alma,"Nov 5, 17:27",https://www.mudah.my/Bungalow+Zerolot+Hillpark+Alma+Bukit+Mertajam+Near+Tropicale-89914938.htm
"2 Storey Semi Detached,Land 2250sf,Nice Renovation,Sungai Nibong",Houses,1550000.0,5,3,2210,Sungai Nibong,"Nov 5, 17:25",https://www.mudah.my/2+Storey+Semi+Detached+Land+2250sf+Nice+Renovation+Sungai+Nibong-93020845.htm
"CHANGKAT GAMBIER PERMAI(BEVERLY HEIGHT) la 4550sf , 3/Bungalow",Houses,4930000.0,5,6,6500,Gelugor,"Nov 5, 17:15",https://www.mudah.my/CHANGKAT+GAMBIER+PERMAI+BEVERLY+HEIGHT+la+4550sf+3+Bungalow-92872327.htm
"Changkat Minden , la 6000sf , 2/semi D",Houses,2280000.0,4,2,6000,Gelugor,"Nov 5, 17:15",https://www.mudah.my/Changkat+Minden+la+6000sf+2+semi+D-92861529.htm
"Lintang Permai , la 1250sf , 2/terrace for sale",Houses,888000.0,4,3,1800,Gelugor,"Nov 5, 17:15",https://www.mudah.my/Lintang+Permai+la+1250sf+2+terrace+for+sale-92727029.htm
"TANJUNG BUNGA , la 3569sf , 1/semi D for sale",Houses,1480000.0,4,2,3569,Tanjung Bungah,"Nov 5, 17:15",https://www.mudah.my/TANJUNG+BUNGA+la+3569sf+1+semi+D+for+sale-92662009.htm
"2-Storey Terraced Corner 3380sf, At Desa Ria Lengkok Kenari,Sungai Ara",Houses,1200000.0,5,3,3380,Sungai Ara,"Nov 5, 17:10",https://www.mudah.my/2+Storey+Terraced+Corner+3380sf+At+Desa+Ria+Lengkok+Kenari+Sungai+Ara-91027642.htm
Rundown bungalow idea for rebuild in Hillside,Houses,1990000.0,3,2,5198,Tanjung Bungah,"Nov 5, 17:10",https://www.mudah.my/Rundown+bungalow+idea+for+rebuild+in+Hillside-93020465.htm
