Title,Types,Price,Bedrooms,Bathrooms,Areas,Location,Release Date,Url
"Single Storey , Taman Sri Nibong , PENANG (renovated)",Houses,RM 840 000,3 Bedrooms,2 Bathrooms,1410 sq.ft.,Sungai Nibong,"Today, 16:25",https://www.mudah.my/Single+Storey+Taman+Sri+Nibong+PENANG+renovated+-90791862.htm
Double Storey Terrace I Partially Renovated I Sungai Ara I Penang,Houses,RM 900 000,4 Bedrooms,3 Bathrooms,1399 sq.ft.,Sungai Ara,"Today, 16:25",https://www.mudah.my/Double+Storey+Terrace+I+Partially+Renovated+I+Sungai+Ara+I+Penang-88949185.htm
Eco Horizon Ashton Collection 1D Batu Kawan Gated Guarded SPECIALIST,Houses,RM 900 000,4 Bedrooms,4 Bathrooms,2338 sq.ft.,Batu Kawan,"Today, 16:25",https://www.mudah.my/Eco+Horizon+Ashton+Collection+1D+Batu+Kawan+Gated+Guarded+SPECIALIST-89744589.htm
"Jalan C.Y.Choy , 2 Storey Shophouse with land 3,400 sq.ft",Commercial Properties,RM 2 300 000,Freehold,Shop lot,3400 sq.ft.,Georgetown,"Today, 16:22",https://www.mudah.my/Jalan+C+Y+Choy+2+Storey+Shophouse+with+land+3+400+sq+ft-90791807.htm
"Taman Merbau Indah,Sungai Dua Butterworth,Pulau Pinang",Houses,RM 900 000,5 Bedrooms,3 Bathrooms,5296 sq.ft.,Butterworth,"Today, 16:10",https://www.mudah.my/Taman+Merbau+Indah+Sungai+Dua+Butterworth+Pulau+Pinang-90791632.htm
Gurney Paragon Seaview 4 Car Park Fully Renovated 4650 Sqft BEST BUY,Apartments,RM 4 600 000,4 Bedrooms,4 Bathrooms,4650 sq.ft.,Persiaran Gurney,"Today, 16:10",https://www.mudah.my/Gurney+Paragon+Seaview+4+Car+Park+Fully+Renovated+4650+Sqft+BEST+BUY-90791455.htm
2 sty at Tmn Sutera Prima near Uitm and Hospital Seberang Jaya,Houses,RM 450 000,4 Bedrooms,3 Bathrooms,1200 sq.ft.,Seberang Jaya,"Today, 16:10",https://www.mudah.my/2+sty+at+Tmn+Sutera+Prima+near+Uitm+and+Hospital+Seberang+Jaya-90791419.htm
Park View Tower Corner Unit at Butterworth Best Value Right Now,Apartments,RM 275 000,3 Bedrooms,2 Bathrooms,887 sq.ft.,Butterworth,"Today, 16:10",https://www.mudah.my/Park+View+Tower+Corner+Unit+at+Butterworth+Best+Value+Right+Now-90719637.htm
2.5 Storey Taman Bukit indah reno full loan bukit mertajam,Houses,RM 485 000,4 Bedrooms,3 Bathrooms,1300 sq.ft.,Bukit Mertajam,"Today, 16:10",https://www.mudah.my/2+5+Storey+Taman+Bukit+indah+reno+full+loan+bukit+mertajam-90268503.htm
Single Storey Chai leng Park full loan Seberang Jaya Butterworth,Houses,RM 468 000,3 Bedrooms,2 Bathrooms,1540 sq.ft.,Butterworth,"Today, 16:10",https://www.mudah.my/Single+Storey+Chai+leng+Park+full+loan+Seberang+Jaya+Butterworth-89044125.htm
Taman desa murni new reno full loan Sugai Dua Butterwor,Houses,RM 320 000,3 Bedrooms,3 Bathrooms,860 sq.ft.,Butterworth,"Today, 16:10",https://www.mudah.my/Taman+desa+murni+new+reno+full+loan+Sugai+Dua+Butterwor-90283813.htm
"Zan Pavillion, The Clovers, bayan lepas, Sungai Ara, setia reflection",Apartments,RM 600 000,4 Bedrooms,3 Bathrooms,1990 sq.ft.,Bayan Lepas,"Today, 16:06",https://www.mudah.my/Zan+Pavillion+The+Clovers+bayan+lepas+Sungai+Ara+setia+reflection-90791594.htm
Value buy marina tower condominium perfect reno penang,Apartments,RM 360 000,3 Bedrooms,2 Bathrooms,710 sq.ft.,Relau,"Today, 16:05",https://www.mudah.my/Value+buy+marina+tower+condominium+perfect+reno+penang-90791364.htm
Alila Horizon Condo at Tanjung Bungah | with Antique Furniture,Apartments,RM 850 000,3 Bedrooms,2 Bathrooms,1356 sq.ft.,Tanjung Bungah,"Today, 15:49",https://www.mudah.my/Alila+Horizon+Condo+at+Tanjung+Bungah+with+Antique+Furniture-89761542.htm
Imperial Grande Resort Condo Block B 1000sf 2 Car Parks Brand New Unit,Apartments,RM 550 000,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Sungai Ara,"Today, 15:45",https://www.mudah.my/Imperial+Grande+Resort+Condo+Block+B+1000sf+2+Car+Parks+Brand+New+Unit-90791018.htm
NEW Shoplot at 1city Seri Juru Phase2 shoplot,Commercial Properties,RM 868 000,Freehold,Shop lot,2477 sq.ft.,Juru,"Today, 15:45",https://www.mudah.my/NEW+Shoplot+at+1city+Seri+Juru+Phase2+shoplot-90791046.htm
Imperial Grande Resort Condo Block A 1000sf 2 Car Parks Brand New Unit,Apartments,RM 550 000,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Sungai Ara,"Today, 15:41",https://www.mudah.my/Imperial+Grande+Resort+Condo+Block+A+1000sf+2+Car+Parks+Brand+New+Unit-90791220.htm
"Apartment PALM COURT Tanjung Tokong, Penang",Apartments,RM 240 000,3 Bedrooms,2 Bathrooms,657 sq.ft.,Tanjong Tokong,"Today, 15:35",https://www.mudah.my/Apartment+PALM+COURT+Tanjung+Tokong+Penang-90790817.htm
Penaga Cheap Land for Sale,Land,RM 650 000,Freehold,Agricultural,2.77 Acres,Penaga,"Today, 15:33",https://www.mudah.my/Penaga+Cheap+Land+for+Sale-82822432.htm
98 Nibong Residence 2455sq Nice Seaview Bayan Lepas Queensbay BestBuy,Apartments,RM 948 000,4 Bedrooms,2 Bathrooms,2455 sq.ft.,Sungai Nibong,"Today, 15:31",https://www.mudah.my/98+Nibong+Residence+2455sq+Nice+Seaview+Bayan+Lepas+Queensbay+BestBuy-89081776.htm
Regency Heights Condo Sg Ara For Sale,Apartments,RM 490 000,4 Bedrooms,2 Bathrooms,1258 sq.ft.,Sungai Ara,"Today, 15:30",https://www.mudah.my/Regency+Heights+Condo+Sg+Ara+For+Sale-89700934.htm
Setia Sky Ville Condominium Jelutong Georgetown 1037 High Floor,Apartments,RM 727 000,3 Bedrooms,2 Bathrooms,1037 sq.ft.,Georgetown,"Today, 15:30",https://www.mudah.my/Setia+Sky+Ville+Condominium+Jelutong+Georgetown+1037+High+Floor-90790810.htm
"1.5 Storey Semi Factory / Office / Warehouse, Sungai Bakap",Commercial Properties,RM 1 450 000,Freehold,Warehouse / Factory,6500 sq.ft.,Sungai Bakap,"Today, 15:30",https://www.mudah.my/1+5+Storey+Semi+Factory+Office+Warehouse+Sungai+Bakap-90790786.htm
"Permatang Tinggi , 1.5 Storey Semi Detached Factory/Warehouse",Commercial Properties,RM 1 500 000,Freehold,Warehouse / Factory,6695 sq.ft.,Bukit Mertajam,"Today, 15:27",https://www.mudah.my/Permatang+Tinggi+1+5+Storey+Semi+Detached+Factory+Warehouse-89753636.htm
Imperial Grande Resort BLOCK B 1000sf HIGH FLOOR 2 CarPark Sungai Ara,Apartments,RM 510 000,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Sungai Ara,"Today, 15:27",https://www.mudah.my/Imperial+Grande+Resort+BLOCK+B+1000sf+HIGH+FLOOR+2+CarPark+Sungai+Ara-90790933.htm
Tanah kosong kepala batas,Land,RM 400 000,Freehold,Mixed Development,025 Acres,Kepala Batas,"Today, 15:25",https://www.mudah.my/Tanah+kosong+kepala+batas-90594824.htm
{ Well Maintained } 3 Storey Terrance 2 Permai Near TARUC,Houses,RM 1 580 000,6 Bedrooms,5 Bathrooms,3400 sq.ft.,Tanjung Bungah,"Today, 15:25",https://www.mudah.my/+Well+Maintained+3+Storey+Terrance+2+Permai+Near+TARUC-90790905.htm
Bagan Lallang Renovated Taman Dedap Apartment near Chung Ling School,Apartments,RM 180 000,3 Bedrooms,2 Bathrooms,775 sq.ft.,Butterworth,"Today, 15:25",https://www.mudah.my/Bagan+Lallang+Renovated+Taman+Dedap+Apartment+near+Chung+Ling+School-90790724.htm
Double Storey Terraced Taman Sri Nibong Sungai Nibong For Sale,Houses,RM 980 000,5 Bedrooms,3 Bathrooms,1400 sq.ft.,Sungai Nibong,"Today, 15:20",https://www.mudah.my/Double+Storey+Terraced+Taman+Sri+Nibong+Sungai+Nibong+For+Sale-89343239.htm
Tanjung Court Ayer Itam GROUND FLOOR FUrnished Renovated 1 Car Park,Apartments,RM 418 000,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Ayer Itam,"Today, 15:15",https://www.mudah.my/Tanjung+Court+Ayer+Itam+GROUND+FLOOR+FUrnished+Renovated+1+Car+Park-89713044.htm
Gurney Palace Persiaran Gurney Super Condo Furnished Renovated 2 CP,Apartments,RM 2 880 000,5 Bedrooms,5 Bathrooms,4200 sq.ft.,Persiaran Gurney,"Today, 15:15",https://www.mudah.my/Gurney+Palace+Persiaran+Gurney+Super+Condo+Furnished+Renovated+2+CP-89714891.htm
( 700 Sqft ) GL Garden Ayer Itam Melody Home Free Hold 1 Car Park,Apartments,RM 300 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Paya Terubong,"Today, 15:15",https://www.mudah.my/+700+Sqft+GL+Garden+Ayer+Itam+Melody+Home+Free+Hold+1+Car+Park-82117216.htm
3 Storey Bungalow Jalan Perak Georgetown Macalister 7000 Sqft,Houses,RM 5 980 000,6 Bedrooms,7 Bathrooms,7000 sq.ft.,Georgetown,"Today, 15:15",https://www.mudah.my/3+Storey+Bungalow+Jalan+Perak+Georgetown+Macalister+7000+Sqft-89717665.htm
Shop Lot Jalan Baru Bukit Mertajam 4187 Sqft Big Land Area Big Space,Commercial Properties,RM 2 300 000,Freehold,Shop lot,4187 sq.ft.,Bukit Mertajam,"Today, 15:15",https://www.mudah.my/Shop+Lot+Jalan+Baru+Bukit+Mertajam+4187+Sqft+Big+Land+Area+Big+Space-89716546.htm
384 Macallum Street Ghaut Apartment Georgetown Penang Fully Renovated,Apartments,RM 198 000,2 Bedrooms,1 Bathroom,516 sq.ft.,Georgetown,"Today, 15:15",https://www.mudah.my/384+Macallum+Street+Ghaut+Apartment+Georgetown+Penang+Fully+Renovated-89733657.htm
Stramax Residence 3 Storey Terrace House Cheapest Sungai Ara,Houses,RM 1 400 000,5 Bedrooms,4 Bathrooms,2960 sq.ft.,Sungai Ara,"Today, 15:15",https://www.mudah.my/Stramax+Residence+3+Storey+Terrace+House+Cheapest+Sungai+Ara-90790424.htm
Apartment Mutiara Vista Jelutong For Sale,Apartments,RM 310 000,3 Bedrooms,2 Bathrooms,646 sq.ft.,Jelutong,"Today, 15:15",https://www.mudah.my/Apartment+Mutiara+Vista+Jelutong+For+Sale-90409332.htm
Double Storey House Taman Seri Saujana For Sale,Houses,RM 390 000,4 Bedrooms,3 Bathrooms,1800 sq.ft.,Nibong Tebal,"Today, 15:15",https://www.mudah.my/Double+Storey+House+Taman+Seri+Saujana+For+Sale-89391866.htm
BJ Court Condominium 3 bedroom Bukit Jambul Penang,Apartments,RM 350 000,3 Bedrooms,2 Bathrooms,850 sq.ft.,Bukit Jambul,"Today, 15:10",https://www.mudah.my/BJ+Court+Condominium+3+bedroom+Bukit+Jambul+Penang-90790347.htm
FULLY FURNISHED 2 Carparks Citrine Tower Butterworth near Raja Uda,Apartments,RM 335 000,3 Bedrooms,2 Bathrooms,1001 sq.ft.,Butterworth,"Today, 15:08",https://www.mudah.my/FULLY+FURNISHED+2+Carparks+Citrine+Tower+Butterworth+near+Raja+Uda-90790641.htm
Golden Triangle Double Storey Shop Lot 2800qft WORTHBUY Renovated,Commercial Properties,RM 2 250 000,Freehold,Shop lot,2800 sq.ft.,Sungai Ara,"Today, 15:08",https://www.mudah.my/Golden+Triangle+Double+Storey+Shop+Lot+2800qft+WORTHBUY+Renovated-90790623.htm
3 Storey Terrace With Lift 3300sf Unfurnish Brand New At Sungai Ara,Houses,RM 1 600 000,5 Bedrooms,7 Bathrooms,3300 sq.ft.,Sungai Ara,"Today, 15:06",https://www.mudah.my/3+Storey+Terrace+With+Lift+3300sf+Unfurnish+Brand+New+At+Sungai+Ara-90790602.htm
{ Well Maintained } 3 Storey Terrance Beverly Hill Near TARUC,Houses,RM 1 350 000,6 Bedrooms,4 Bathrooms,2800 sq.ft.,Tanjung Bungah,"Today, 15:06",https://www.mudah.my/+Well+Maintained+3+Storey+Terrance+Beverly+Hill+Near+TARUC-85556025.htm
{ GREAT DESIGNED } I-Santorini 2cp Near Gurney Plaza,Apartments,RM 550 000,3 Bedrooms,2 Bathrooms,850 sq.ft.,Tanjong Tokong,"Today, 15:06",https://www.mudah.my/+GREAT+DESIGNED+I+Santorini+2cp+Near+Gurney+Plaza-89637070.htm
{ GOOD INVESTMENT } Permai Ria Tanjung Bungah Near Tenby School,Apartments,RM 260 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Tanjung Bungah,"Today, 15:06",https://www.mudah.my/+GOOD+INVESTMENT+Permai+Ria+Tanjung+Bungah+Near+Tenby+School-88523110.htm
{ CORNER } 3 Storey Terrance Near TESCO Tanjung Tokong,Houses,RM 2 400 000,6 Bedrooms,4 Bathrooms,3600 sq.ft.,Tanjong Tokong,"Today, 15:06",https://www.mudah.my/+CORNER+3+Storey+Terrance+Near+TESCO+Tanjung+Tokong-88531070.htm
Taman Jubilee Apartment Lip Sin Sungai Dua Block 36,Apartments,RM 360 005,3 Bedrooms,2 Bathrooms,750 sq.ft.,Sungai Dua,"Today, 15:05",https://www.mudah.my/Taman+Jubilee+Apartment+Lip+Sin+Sungai+Dua+Block+36-90790576.htm
Wellesley Residence At Butterworth (Reno Furnish 150k),Apartments,RM 580 000,2 Bedrooms,2 Bathrooms,1100 sq.ft.,Butterworth,"Today, 15:05",https://www.mudah.my/Wellesley+Residence+At+Butterworth+Reno+Furnish+150k+-90790267.htm
"""MCO PROMOTION"" Green Garden apartment at Paya Terubong for sale",Apartments,RM 140 000,2 Bedrooms,1 Bathroom,550 sq.ft.,Paya Terubong,"Today, 15:05",https://www.mudah.my/+MCO+PROMOTION+Green+Garden+apartment+at+Paya+Terubong+for+sale-90790317.htm
GRANDVIEW 1100SF [6Carpark] FULLY RENO & FURNISHED Unit Near GURNEY,Apartments,RM 598 000,3 Bedrooms,2 Bathrooms,1100 sq.ft.,Tanjong Tokong,"Today, 15:05",https://www.mudah.my/GRANDVIEW+1100SF+6Carpark+FULLY+RENO+FURNISHED+Unit+Near+GURNEY-90424664.htm
Fully Renovated Sri Mekar unit near Raja Uda Chung Ling Bagan Jaya,Apartments,RM 300 000,3 Bedrooms,2 Bathrooms,970 sq.ft.,Butterworth,"Today, 15:05",https://www.mudah.my/Fully+Renovated+Sri+Mekar+unit+near+Raja+Uda+Chung+Ling+Bagan+Jaya-89674539.htm
Prai utama townhouse,Houses,RM 280 000,3 Bedrooms,2 Bathrooms,1151 sq.ft.,Perai,"Today, 15:03",https://www.mudah.my/Prai+utama+townhouse-89754177.htm
Flat Semarak Api Ayer Itam Penang,Apartments,RM 155 000,3 Bedrooms,1 Bathroom,600 sq.ft.,Ayer Itam,"Today, 15:03",https://www.mudah.my/Flat+Semarak+Api+Ayer+Itam+Penang-90790505.htm
Corner unit Greenlane Height Fully Reno bulit-in Kitchen Cabinet 700SQ,Apartments,RM 299 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Greenlane,"Today, 15:02",https://www.mudah.my/Corner+unit+Greenlane+Height+Fully+Reno+bulit+in+Kitchen+Cabinet+700SQ-89715005.htm
Teres 1 Tingkat Taman Sejahtera Alma Bukit Mertajam Penang,Houses,RM 270 000,3 Bedrooms,2 Bathrooms,1195 sq.ft.,Alma,"Today, 15:01",https://www.mudah.my/Teres+1+Tingkat+Taman+Sejahtera+Alma+Bukit+Mertajam+Penang-90790458.htm
"Bukit Mertajam, Pangsapuri Seri Jaya for Sales",Apartments,RM 430 000,4 Bedrooms,2 Bathrooms,1178 sq.ft.,Bukit Mertajam,"Today, 15:00",https://www.mudah.my/Bukit+Mertajam+Pangsapuri+Seri+Jaya+for+Sales-89523383.htm
0% DOWN PAYMENT Majestic Heights near Ayer Itam Sunshine Farlim,Apartments,RM 148 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Ayer Itam,"Today, 14:50",https://www.mudah.my/0+DOWN+PAYMENT+Majestic+Heights+near+Ayer+Itam+Sunshine+Farlim-90790053.htm
The Rise Collection 2 At Georgetown (Cheap),Apartments,RM 340 000,3 Bedrooms,2 Bathrooms,800 sq.ft.,Georgetown,"Today, 14:50",https://www.mudah.my/The+Rise+Collection+2+At+Georgetown+Cheap+-90790061.htm
3 BEDROOMS Palm Court Apartment Tanjong Tokong Penang(CASHBACK 50K),Apartments,RM 255 000,3 Bedrooms,2 Bathrooms,657 sq.ft.,Tanjong Tokong,"Today, 14:50",https://www.mudah.my/3+BEDROOMS+Palm+Court+Apartment+Tanjong+Tokong+Penang+CASHBACK+50K+-90732535.htm
"""MCO PROMOTION"" Walk Up flat for sale at Taman Dedap",Apartments,RM 180 000,3 Bedrooms,2 Bathrooms,750 sq.ft.,Butterworth,"Today, 14:45",https://www.mudah.my/+MCO+PROMOTION+Walk+Up+flat+for+sale+at+Taman+Dedap-90790188.htm
Golden Triangle Ground Floor Shoplot 1400Sqft WORTHBUY Renovated,Commercial Properties,RM 1 399 000,Freehold,Shop lot,1400 sq.ft.,Sungai Ara,"Today, 14:40",https://www.mudah.my/Golden+Triangle+Ground+Floor+Shoplot+1400Sqft+WORTHBUY+Renovated-90766215.htm
"Single Storey Bungalow Juru, Penang",Houses,RM 595 000,4 Bedrooms,3 Bathrooms,3811 sq.ft.,Juru,"Today, 14:35",https://www.mudah.my/Single+Storey+Bungalow+Juru+Penang-90789842.htm
D Piazza D'piazza Mall 2 Storey Shop Lot 2000Sqft WORTHBUY Cheapest,Commercial Properties,RM 800 000,Freehold,Shop lot,2000 sq.ft.,Bayan Baru,"Today, 14:35",https://www.mudah.my/D+Piazza+D+piazza+Mall+2+Storey+Shop+Lot+2000Sqft+WORTHBUY+Cheapest-90778456.htm
"Golden Triangle 2 ,3 Storey Shoplot Corner Unit Sungai Ara Relau WORTH",Commercial Properties,RM 2 980 000,Freehold,Shop lot,2705 sq.ft.,Sungai Ara,"Today, 14:35",https://www.mudah.my/Golden+Triangle+2+3+Storey+Shoplot+Corner+Unit+Sungai+Ara+Relau+WORTH-89622351.htm
Tanah Lot Kubang Semang Seberang Jaya,Land,RM 130 000,Freehold,Residential,0.15 Acres,Kubang Semang,"Today, 14:30",https://www.mudah.my/Tanah+Lot+Kubang+Semang+Seberang+Jaya-90789781.htm
98 Greenlane Terrace House Lintang Gangsa 2 Jelutong Original,Houses,RM 1 330 005,5 Bedrooms,5 Bathrooms,3100 sq.ft.,Jelutong,"Today, 14:30",https://www.mudah.my/98+Greenlane+Terrace+House+Lintang+Gangsa+2+Jelutong+Original-90789772.htm
"Setia Sky Vista Vast Terrace View, the Best Project in Relau",Apartments,RM 580 000,3 Bedrooms,2 Bathrooms,11532 sq.ft.,Relau,"Today, 14:30",https://www.mudah.my/Setia+Sky+Vista+Vast+Terrace+View+the+Best+Project+in+Relau-90789787.htm
Rumah Teres 2 Tingkat Taman Camellia- Bandar Perda- Bukit Mertajam,Houses,RM 580 000,3 Bedrooms,3 Bathrooms,1400 sq.ft.,Bandar Perda,"Today, 14:27",https://www.mudah.my/Rumah+Teres+2+Tingkat+Taman+Camellia+Bandar+Perda+Bukit+Mertajam-90789934.htm
"Vortex Business Park 4 Storey Semi-D Corporate office, Batu Kawan",Commercial Properties,RM 1 700 000,Freehold,Office space,6558 sq.ft.,Batu Kawan,"Today, 14:26",https://www.mudah.my/Vortex+Business+Park+4+Storey+Semi+D+Corporate+office+Batu+Kawan-83663574.htm
"Land at Air Itam, MANSION LOT, WORTHBUY",Land,RM 3 940 000,Freehold,Residential,12000 Acres,Ayer Itam,"Today, 14:25",https://www.mudah.my/Land+at+Air+Itam+MANSION+LOT+WORTHBUY-90789756.htm
