Title,Types,Price,Bedrooms,Bathrooms,Areas,Location,Release Date,Url
2.5 Storey Terrace Corner 5256sqft Jalan Lim Lean Teng Georgetown,Houses,RM 2 650 000,More than 10 Bedroom,7 Bathrooms,5256 sq.ft.,Georgetown,"Today, 09:21",https://www.mudah.my/2+5+Storey+Terrace+Corner+5256sqft+Jalan+Lim+Lean+Teng+Georgetown-85635201.htm
2 Storey Semi-D CORNER Land 4100sqft Taman Goh Guan Ho Ayer Itam,Houses,RM 1 900 000,6 Bedrooms,4 Bathrooms,4150 sq.ft.,Ayer Itam,"Today, 09:21",https://www.mudah.my/2+Storey+Semi+D+CORNER+Land+4100sqft+Taman+Goh+Guan+Ho+Ayer+Itam-85635256.htm
Desa Delima Tower 1A 750sqft CORNER UNIT PRIVACY Farlim Ayer Itamc,Apartments,RM 250 000,3 Bedrooms,2 Bathrooms,750 sq.ft.,Ayer Itam,"Today, 09:21",https://www.mudah.my/Desa+Delima+Tower+1A+750sqft+CORNER+UNIT+PRIVACY+Farlim+Ayer+Itamc-88338000.htm
BL Garden 700sqft High Floor Townview Farlim Ayer Itam All Season,Apartments,RM 350 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Ayer Itam,"Today, 09:21",https://www.mudah.my/BL+Garden+700sqft+High+Floor+Townview+Farlim+Ayer+Itam+All+Season-87143224.htm
I regency condo at Bukit gambier Gelugor few unit in hand best deal,Apartments,RM 578 000,3 Bedrooms,2 Bathrooms,1200 sq.ft.,Gelugor,"Today, 09:20",https://www.mudah.my/I+regency+condo+at+Bukit+gambier+Gelugor+few+unit+in+hand+best+deal-90154153.htm
"Tamarind 1047 sf SEAVIEW And TOWN VIEW 2 CP, High Floor",Apartments,RM 880 000,3 Bedrooms,2 Bathrooms,1047 sq.ft.,Tanjong Tokong,"Today, 09:20",https://www.mudah.my/Tamarind+1047+sf+SEAVIEW+And+TOWN+VIEW+2+CP+High+Floor-88526360.htm
Tamarind 1047 sf SEAVIEW And TOWN VIEW 2 CP,Apartments,RM 780 000,3 Bedrooms,2 Bathrooms,1047 sq.ft.,Tanjong Tokong,"Today, 09:20",https://www.mudah.my/Tamarind+1047+sf+SEAVIEW+And+TOWN+VIEW+2+CP-88524349.htm
The Tamarind 1241 sq ft Cheapest POOL SEAVIEW 2 Side By Side Car Parks,Apartments,RM 1 018 000,3 Bedrooms,2 Bathrooms,1241 sq.ft.,Tanjong Tokong,"Today, 09:20",https://www.mudah.my/The+Tamarind+1241+sq+ft+Cheapest+POOL+SEAVIEW+2+Side+By+Side+Car+Parks-87088066.htm
"The Tamarind, 2 Car Parks, Tanjung Tokong, Renovated, SEAVIEW",Apartments,RM 1 050 000,3 Bedrooms,2 Bathrooms,1372 sq.ft.,Tanjung Bungah,"Today, 09:20",https://www.mudah.my/The+Tamarind+2+Car+Parks+Tanjung+Tokong+Renovated+SEAVIEW-76509179.htm
1 Single Storey Semi-D 3987sqft WELL MAINTAINED Air Ayer Itam Bendera,Houses,RM 1 600 000,5 Bedrooms,2 Bathrooms,3987 sq.ft.,Ayer Itam,"Today, 09:19",https://www.mudah.my/1+Single+Storey+Semi+D+3987sqft+WELL+MAINTAINED+Air+Ayer+Itam+Bendera-74170874.htm
The Tamarind 1241 sq ft Cheapest For POOL VIEW And SEAVIEW 2 Car Parks,Apartments,RM 1 018 000,3 Bedrooms,2 Bathrooms,1241 sq.ft.,Tanjong Tokong,"Today, 09:00",https://www.mudah.my/The+Tamarind+1241+sq+ft+Cheapest+For+POOL+VIEW+And+SEAVIEW+2+Car+Parks-88504280.htm
The Tamarind 1241 sq ft Seaview And Poolview 2 Side By Side Car Parks,Apartments,RM 1 000 000,3 Bedrooms,2 Bathrooms,1241 sq.ft.,Tanjong Tokong,"Today, 09:00",https://www.mudah.my/The+Tamarind+1241+sq+ft+Seaview+And+Poolview+2+Side+By+Side+Car+Parks-83229192.htm
"Tamarind 1372, SEAVIEW, 2 Car Parks, Quayside Tanjung Tokong",Apartments,RM 1 050 000,3 Bedrooms,2 Bathrooms,1372 sq.ft.,Tanjong Tokong,"Today, 09:00",https://www.mudah.my/Tamarind+1372+SEAVIEW+2+Car+Parks+Quayside+Tanjung+Tokong-81194442.htm
The Tamarind Tanjung Tokong Seaview Unit 1047 sf High Floor 2CP,Apartments,RM 750 000,3 Bedrooms,2 Bathrooms,1047 sq.ft.,Tanjung Bungah,"Today, 09:00",https://www.mudah.my/The+Tamarind+Tanjung+Tokong+Seaview+Unit+1047+sf+High+Floor+2CP-75117983.htm
Tamarind 1047 sf SEAVIEW And TOWN VIEW Fully Renovated Fully Furnished,Apartments,RM 820 000,3 Bedrooms,2 Bathrooms,1047 sq.ft.,Tanjong Tokong,"Today, 08:47",https://www.mudah.my/Tamarind+1047+sf+SEAVIEW+And+TOWN+VIEW+Fully+Renovated+Fully+Furnished-91135171.htm
"FOR SALE - Desa Bayan Apartment, Balik Pulau",Apartments,RM 285 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Balik Pulau,"Today, 08:46",https://www.mudah.my/FOR+SALE+Desa+Bayan+Apartment+Balik+Pulau-91135164.htm
Shop lot sale 2storey BUNGALOW at Jln Sultan Ahmad Shah HighVisibility,Commercial Properties,RM 16 000 000,Freehold,Shop lot,13250 sq.ft.,Georgetown,"Today, 08:46",https://www.mudah.my/Shop+lot+sale+2storey+BUNGALOW+at+Jln+Sultan+Ahmad+Shah+HighVisibility-91135163.htm
"Teres Corner Lot Taman Halaman Indah, Sungai Jawi, P. Pinang",Houses,RM 380 000,3 Bedrooms,2 Bathrooms,2906 sq.ft.,Jawi,"Today, 08:45",https://www.mudah.my/Teres+Corner+Lot+Taman+Halaman+Indah+Sungai+Jawi+P+Pinang-91135152.htm
Tanjung Tiara Tanjung Bungah LOW DENSITY 900SQFT,Apartments,RM 510 000,3 Bedrooms,2 Bathrooms,900 sq.ft.,Tanjung Bungah,"Today, 08:45",https://www.mudah.my/Tanjung+Tiara+Tanjung+Bungah+LOW+DENSITY+900SQFT-91135037.htm
Tropicana 218 Macalister high floor with SEAVIEW DUAL KEY UNIT,Apartments,RM 1 350 000,3 Bedrooms,2 Bathrooms,1300 sq.ft.,Georgetown,"Today, 08:44",https://www.mudah.my/Tropicana+218+Macalister+high+floor+with+SEAVIEW+DUAL+KEY+UNIT-91135135.htm
Landed sale at Solok Evergreen The Seren 3storey SEMI-D EXTRA LAND,Houses,RM 4 300 000,5 Bedrooms,4 Bathrooms,6587 sq.ft.,Tanjong Tokong,"Today, 08:41",https://www.mudah.my/Landed+sale+at+Solok+Evergreen+The+Seren+3storey+SEMI+D+EXTRA+LAND-91135102.htm
The Tamarind 1047 sq ft Poolview Unit 3 Rooms 2 Bathrooms Low Floor,Apartments,RM 800 000,3 Bedrooms,2 Bathrooms,1047 sq.ft.,Tanjong Tokong,"Today, 08:40",https://www.mudah.my/The+Tamarind+1047+sq+ft+Poolview+Unit+3+Rooms+2+Bathrooms+Low+Floor-90955558.htm
"Tamarind 1047 sf, ID Renovated, Furnished, SEAVIEW And TOWN VIEW 2 CP",Apartments,RM 820 000,3 Bedrooms,2 Bathrooms,1047 sq.ft.,Tanjong Tokong,"Today, 08:40",https://www.mudah.my/Tamarind+1047+sf+ID+Renovated+Furnished+SEAVIEW+And+TOWN+VIEW+2+CP-88524177.htm
The Tamarind 1047 sq ft 3 Rooms 2 Bathrooms Tanjung Tokong,Apartments,RM 700 000,3 Bedrooms,2 Bathrooms,1047 sq.ft.,Tanjong Tokong,"Today, 08:40",https://www.mudah.my/The+Tamarind+1047+sq+ft+3+Rooms+2+Bathrooms+Tanjung+Tokong-83536384.htm
Latitude 1600 sf Cheapest In Market Corner Unit High Floor Seaview 2CP,Apartments,RM 800 000,3 Bedrooms,4 Bathrooms,1600 sq.ft.,Tanjong Tokong,"Today, 08:40",https://www.mudah.my/Latitude+1600+sf+Cheapest+In+Market+Corner+Unit+High+Floor+Seaview+2CP-82647116.htm
Taman Villa Permai Gated Guarded Kota Permai Near Alma Bukit Minyak,Houses,RM 570 000,5 Bedrooms,4 Bathrooms,2727 sq.ft.,Bukit Mertajam,"Today, 08:35",https://www.mudah.my/Taman+Villa+Permai+Gated+Guarded+Kota+Permai+Near+Alma+Bukit+Minyak-90600252.htm
Grace Residence HIGH FLOOR with SEAVIEW 1646SQFT original condition,Apartments,RM 900 000,3 Bedrooms,3 Bathrooms,1646 sq.ft.,Jelutong,"Today, 08:30",https://www.mudah.my/Grace+Residence+HIGH+FLOOR+with+SEAVIEW+1646SQFT+original+condition-91134988.htm
Pantai Jerjak 2 Storey Semi D |FULL RENO 3380sf | Sungai Nibong,Houses,RM 1 980 000,6 Bedrooms,3 Bathrooms,3380 sq.ft.,Sungai Nibong,"Today, 08:30",https://www.mudah.my/Pantai+Jerjak+2+Storey+Semi+D+FULL+RENO+3380sf+Sungai+Nibong-87084586.htm
Double Storey Corner _ Land 2357sqft Freehold Pantai Jerjak,Houses,RM 1 380 000,4 Bedrooms,3 Bathrooms,2357 sq.ft.,Sungai Nibong,"Today, 08:30",https://www.mudah.my/Double+Storey+Corner+_+Land+2357sqft+Freehold+Pantai+Jerjak-87084578.htm
"The Tamarind 1047 sq ft, Renovated Unit, 2 Car Parks, Tanjung Tokong",Apartments,RM 780 000,3 Bedrooms,2 Bathrooms,1047 sq.ft.,Tanjong Tokong,"Today, 08:27",https://www.mudah.my/The+Tamarind+1047+sq+ft+Renovated+Unit+2+Car+Parks+Tanjung+Tokong-90213657.htm
"(Good Buy Unit) The Tamarind 1047 sq ft, 2 Car Parks, Tanjung Tokong",Apartments,RM 808 000,3 Bedrooms,2 Bathrooms,1047 sq.ft.,Tanjong Tokong,"Today, 08:27",https://www.mudah.my/+Good+Buy+Unit+The+Tamarind+1047+sq+ft+2+Car+Parks+Tanjung+Tokong-82693489.htm
Pantai Jerjak 2 Storey Semi D _ Old Condition,Houses,RM 1 100 000,4 Bedrooms,3 Bathrooms,2250 sq.ft.,Sungai Nibong,"Today, 08:26",https://www.mudah.my/Pantai+Jerjak+2+Storey+Semi+D+_+Old+Condition-87084721.htm
Stramax Residences Corner (Park 4 Cars) 3 Storey Terrace,Houses,RM 1 850 000,5 Bedrooms,4 Bathrooms,2960 sq.ft.,Sungai Ara,"Today, 08:25",https://www.mudah.my/Stramax+Residences+Corner+Park+4+Cars+3+Storey+Terrace-85125925.htm
Below Market 27% | 2Sty Bungalow Juru Heights Bukit Juru Simpang Ampat,Houses,RM 800 000,6 Bedrooms,4 Bathrooms,4445 sq.ft.,Simpang Ampat,"Today, 08:25",https://www.mudah.my/Below+Market+27+2Sty+Bungalow+Juru+Heights+Bukit+Juru+Simpang+Ampat-91134841.htm
"Banglo setingkat taman orkid indah, pongsu seribu, kepala batas",Houses,RM 520 000,4 Bedrooms,3 Bathrooms,4004 sq.ft.,Kepala Batas,"Today, 08:25",https://www.mudah.my/Banglo+setingkat+taman+orkid+indah+pongsu+seribu+kepala+batas-91134836.htm
Cangkat Kenari Sungai Ara 2 Storey Semi D _ 3122sf,Houses,RM 1 500 000,5 Bedrooms,3 Bathrooms,3122 sq.ft.,Sungai Ara,"Today, 08:25",https://www.mudah.my/Cangkat+Kenari+Sungai+Ara+2+Storey+Semi+D+_+3122sf-90237262.htm
GEM Residence condo view penang island,Apartments,RM 668 000,3 Bedrooms,2 Bathrooms,1445 sq.ft.,Perai,"Today, 08:23",https://www.mudah.my/GEM+Residence+condo+view+penang+island-90154083.htm
Exclusive Double Storey Bungalow Sg Ara Penang,Houses,RM 1 950 000,5 Bedrooms,3 Bathrooms,4376 sq.ft.,Sungai Ara,"Today, 08:20",https://www.mudah.my/Exclusive+Double+Storey+Bungalow+Sg+Ara+Penang-91121707.htm
Marina Tower At Ratu Mutiara Corner Unit Seaview Unit Value Buy Unit,Apartments,RM 520 000,3 Bedrooms,2 Bathrooms,1134 sq.ft.,Tanjung Bungah,"Today, 08:20",https://www.mudah.my/Marina+Tower+At+Ratu+Mutiara+Corner+Unit+Seaview+Unit+Value+Buy+Unit-90287968.htm
"The Tamarind 1047 sq ft, [CHEAPEST] , 1 Car Park, Tanjung Tokong",Apartments,RM 710 000,3 Bedrooms,2 Bathrooms,1047 sq.ft.,Tanjong Tokong,"Today, 08:20",https://www.mudah.my/The+Tamarind+1047+sq+ft+CHEAPEST+1+Car+Park+Tanjung+Tokong-83182511.htm
Latitude 1500 sq ft Fully Renovated Fully Furnished,Apartments,RM 830 000,3 Bedrooms,2 Bathrooms,1500 sq.ft.,Tanjung Bungah,"Today, 08:20",https://www.mudah.my/Latitude+1500+sq+ft+Fully+Renovated+Fully+Furnished-83035727.htm
The Tamarind Type C VALUE BUY Seaview and Pool View Unit,Apartments,RM 880 000,3 Bedrooms,2 Bathrooms,1047 sq.ft.,Tanjong Tokong,"Today, 08:20",https://www.mudah.my/The+Tamarind+Type+C+VALUE+BUY+Seaview+and+Pool+View+Unit-75432879.htm
Latitude Near Skyridge SEAVIEW UNIT Cheapest In Market Tanjung Tokong,Apartments,RM 800 000,4 Bedrooms,4 Bathrooms,1500 sq.ft.,Tanjung Bungah,"Today, 08:10",https://www.mudah.my/Latitude+Near+Skyridge+SEAVIEW+UNIT+Cheapest+In+Market+Tanjung+Tokong-85920452.htm
"(Seaview Unit) The Tamarind 1047 sq ft, 2 Car Parks, Tanjung Tokong",Apartments,RM 750 000,3 Bedrooms,2 Bathrooms,1047 sq.ft.,Tanjong Tokong,"Today, 08:10",https://www.mudah.my/+Seaview+Unit+The+Tamarind+1047+sq+ft+2+Car+Parks+Tanjung+Tokong-82909777.htm
The Tamarind 1372 sq ft 3 Rooms 2 Bathrooms 2 Side By Side Car Parks,Apartments,RM 938 000,3 Bedrooms,2 Bathrooms,1372 sq.ft.,Tanjong Tokong,"Today, 08:10",https://www.mudah.my/The+Tamarind+1372+sq+ft+3+Rooms+2+Bathrooms+2+Side+By+Side+Car+Parks-81675024.htm
Marinox 1260 sq ft HIGH FLOOR SEAVIEW Original CHEAPEST In The Market,Apartments,RM 780 000,4 Bedrooms,2 Bathrooms,1260 sq.ft.,Tanjong Tokong,"Today, 08:10",https://www.mudah.my/Marinox+1260+sq+ft+HIGH+FLOOR+SEAVIEW+Original+CHEAPEST+In+The+Market-72254782.htm
Logan Ville (Georgetown),Apartments,RM 750 000,2 Bedrooms,2 Bathrooms,920 sq.ft.,Georgetown,"Today, 07:55",https://www.mudah.my/Logan+Ville+Georgetown+-91134591.htm
2 Storey Terrace Exclusive Interior,Houses,RM 375 000,3 Bedrooms,1 Bathroom,113338 sq.ft.,Seberang Jaya,"Today, 07:21",https://www.mudah.my/2+Storey+Terrace+Exclusive+Interior-91073851.htm
2-sty Bungalow (Bayan Lepas),Houses,RM 1 380 000,4 Bedrooms,3 Bathrooms,3500 sq.ft.,Bayan Lepas,"Today, 06:36",https://www.mudah.my/2+sty+Bungalow+Bayan+Lepas+-86513617.htm
Puncak Erskine (Tg Tokong),Apartments,RM 143 000,3 Bedrooms,1 Bathroom,650 sq.ft.,Tanjong Tokong,"Today, 06:36",https://www.mudah.my/Puncak+Erskine+Tg+Tokong+-90225824.htm
FOR SALE - 2 Storey Terrace TAMAN AIR TAWAR INDAH,Houses,RM 478 000,4 Bedrooms,3 Bathrooms,1200 sq.ft.,Air Tawar,"Today, 03:10",https://www.mudah.my/FOR+SALE+2+Storey+Terrace+TAMAN+AIR+TAWAR+INDAH-91134078.htm
"FOR SALE - LUXURY BUNGALOW Taman Nakhoda, Butterworth",Houses,RM 1 100 000,6 Bedrooms,6 Bathrooms,6222 sq.ft.,Butterworth,"Today, 03:07",https://www.mudah.my/FOR+SALE+LUXURY+BUNGALOW+Taman+Nakhoda+Butterworth-91134091.htm
"FOR SALE - Fragonard Garden, Sungai Rusa, Balik Pulau",Houses,RM 545 000,4 Bedrooms,3 Bathrooms,1200 sq.ft.,Balik Pulau,"Today, 02:47",https://www.mudah.my/FOR+SALE+Fragonard+Garden+Sungai+Rusa+Balik+Pulau-91134065.htm
Taman Kuala Bekah Penaga,Houses,RM 250 000,3 Bedrooms,2 Bathrooms,1300 sq.ft.,Penaga,"Today, 02:35",https://www.mudah.my/Taman+Kuala+Bekah+Penaga-91134027.htm
FOR SALE -Fully Reno End Lot Semi-D Taman Machang Manis Bukit Mertajam,Houses,RM 400 000,3 Bedrooms,3 Bathrooms,2530 sq.ft.,Bukit Mertajam,"Today, 02:35",https://www.mudah.my/FOR+SALE+Fully+Reno+End+Lot+Semi+D+Taman+Machang+Manis+Bukit+Mertajam-91134026.htm
Taman jade viaw renovated Freehold,Apartments,RM 350 000,3 Bedrooms,2 Bathrooms,721 sq.ft.,Jelutong,"Today, 02:25",https://www.mudah.my/Taman+jade+viaw+renovated+Freehold-91134033.htm
FOR SALE - Apartment Taman Seri Janggus,Apartments,RM 175 000,3 Bedrooms,2 Bathrooms,900 sq.ft.,Bukit Mertajam,"Today, 02:05",https://www.mudah.my/FOR+SALE+Apartment+Taman+Seri+Janggus-91134007.htm
BELOW MARKET PRICE!! Novus Condo 862sf Original Unit 2CP Bayan Lepas,Apartments,RM 530 000,3 Bedrooms,2 Bathrooms,862 sq.ft.,Sungai Nibong,"Today, 01:45",https://www.mudah.my/BELOW+MARKET+PRICE+Novus+Condo+862sf+Original+Unit+2CP+Bayan+Lepas-91133946.htm
[872sf ] Tropicana Bay Residences (PWC) | Cozy Furnished | BEST DEAL!!,Apartments,RM 530 000,3 Bedrooms,2 Bathrooms,872 sq.ft.,Bayan Lepas,"Today, 01:42",https://www.mudah.my/+872sf+Tropicana+Bay+Residences+PWC+Cozy+Furnished+BEST+DEAL+-91073418.htm
MCO OFFER Greenlane Park 1270sf Fully Furnished Reno 2 CP Corner WORTH,Apartments,RM 600 000,4 Bedrooms,2 Bathrooms,1270 sq.ft.,Greenlane,"Today, 01:25",https://www.mudah.my/MCO+OFFER+Greenlane+Park+1270sf+Fully+Furnished+Reno+2+CP+Corner+WORTH-90207266.htm
CHEAP!! Vista Gambier 1343sf Fully Renovated Furnished 4 Rooms Gelugor,Apartments,RM 635 000,4 Bedrooms,3 Bathrooms,1343 sq.ft.,Gelugor,"Today, 01:23",https://www.mudah.my/CHEAP+Vista+Gambier+1343sf+Fully+Renovated+Furnished+4+Rooms+Gelugor-90172392.htm
Worth Buy Bj Cove 3 Sty Semi D Nicely Reno Fully Furnish Bukit Jambul,Houses,RM 1 400 000,5 Bedrooms,5 Bathrooms,3130 sq.ft.,Bukit Jambul,"Today, 00:50",https://www.mudah.my/Worth+Buy+Bj+Cove+3+Sty+Semi+D+Nicely+Reno+Fully+Furnish+Bukit+Jambul-91133783.htm
The Oasis (1111sf) | Tasteful Reno | 2 Car Park | Sea/Hill/Pool View,Apartments,RM 605 000,3 Bedrooms,2 Bathrooms,1111 sq.ft.,Gelugor,"Today, 00:47",https://www.mudah.my/The+Oasis+1111sf+Tasteful+Reno+2+Car+Park+Sea+Hill+Pool+View-90210917.htm
The Oasis (1040sf) | Tastefully Cozy Reno n Furnishings | Pool View,Apartments,RM 540 000,3 Bedrooms,2 Bathrooms,1040 sq.ft.,Gelugor,"Today, 00:47",https://www.mudah.my/The+Oasis+1040sf+Tastefully+Cozy+Reno+n+Furnishings+Pool+View-90210035.htm
[872sf ] Tropicana Bay Residences (PWC) | Beautiful Facility Poolview,Apartments,RM 550 000,3 Bedrooms,2 Bathrooms,872 sq.ft.,Bayan Lepas,"Today, 00:47",https://www.mudah.my/+872sf+Tropicana+Bay+Residences+PWC+Beautiful+Facility+Poolview-90205960.htm
PALM PALLADIUM (1947sf) | High Floor w/ Beautiful View | 3 Car Park,Apartments,RM 878 000,5 Bedrooms,3 Bathrooms,1947 sq.ft.,Gelugor,"Today, 00:47",https://www.mudah.my/PALM+PALLADIUM+1947sf+High+Floor+w+Beautiful+View+3+Car+Park-90209447.htm
2sty Terrace House at Taman Kasawari,Houses,RM 320 000,4 Bedrooms,3 Bathrooms,1281 sq.ft.,Simpang Ampat,"Today, 00:45",https://www.mudah.my/2sty+Terrace+House+at+Taman+Kasawari-91133774.htm
